"cycle","individual","origin_busstop","destin_busstop","origin_zone","destin_zone","trip_type","busline","direction","bus_distance","walk_distance","wait_time","board_time","arrival_time"
1980,79703,460,18,24,6,2,"L43",2,6180,59,13200,13770,15600
1980,79703,619,261,6,2,3,"L262",1,1993,125,15600,18300,19340
1980,51118,62,66,12,7,2,"L5",2,3501,86,16800,17040,17860
1980,51118,619,261,6,2,3,"L262",1,1993,238,17860,18300,19340
1980,84727,69,18,25,6,2,"L11",1,11257,140,13200,13670,17090
1980,84727,619,261,6,2,3,"L262",1,1993,100,17090,18300,19340
1980,79571,1668,66,24,7,2,"L66",2,8485,70,12000,14030,17340
1980,79571,619,261,6,2,3,"L262",1,1993,166,17340,18300,19340
1980,73033,53,66,23,7,2,"L10",2,11210,70,13200,13550,16370
1980,73033,619,261,6,2,3,"L262",1,1993,166,16370,18300,19340
1980,23171,319,619,10,6,2,"L36",2,1934,250,15000,16170,16610
1980,23171,619,261,6,2,3,"L262",1,1993,221,16610,18300,19340
1980,72885,52,66,23,7,2,"L10",2,11953,368,13200,13570,16850
1980,72885,619,261,6,2,3,"L262",1,1993,172,16850,18300,19340
1980,47290,257,180,11,7,2,"L23",2,3053,87,16800,16940,17640
1980,47290,619,261,6,2,3,"L262",1,1993,166,17640,18300,19340
1980,96857,57,18,21,6,2,"L13",1,6318,382,13200,13530,15670
1980,96857,619,261,6,2,3,"L262",1,1993,112,15670,18300,19340
1980,79399,1666,66,24,7,2,"L66",2,9235,182,13200,13390,17250
1980,79399,619,261,6,2,3,"L262",1,1993,166,17250,18300,19340
1980,25746,2,18,7,6,2,"L10",1,2581,106,15600,17540,18170
1980,25746,619,261,6,2,3,"L262",1,1993,34,18170,18300,19340
1980,67769,250,66,22,7,2,"L16",2,7241,95,13200,14250,16640
1980,67769,619,261,6,2,3,"L262",1,1993,166,16640,18300,19340
1980,38831,1179,619,18,6,2,"L36",2,6878,429,13200,14220,16610
1980,38831,619,261,6,2,3,"L262",1,1993,72,16610,18300,19340
1980,38708,162,619,10,6,2,"L36",2,2996,460,12600,15380,16610
1980,38708,619,261,6,2,3,"L262",1,1993,106,16610,18300,19340
1980,73227,52,66,23,7,2,"L10",2,11953,192,12000,12970,16370
1980,73227,619,261,6,2,3,"L262",1,1993,125,16370,18300,19340
1980,79395,1666,66,24,7,2,"L66",2,9235,182,13200,13390,17250
1980,79395,619,261,6,2,3,"L262",1,1993,166,17250,18300,19340
1980,24723,619,261,6,2,1,"L262",1,1993,76,16200,18300,19340
1980,44028,174,619,10,6,2,"L36",2,3817,99,16800,17150,18260
1980,44028,619,261,6,2,3,"L262",1,1993,47,18260,18300,19340
1980,43983,114,17,10,6,2,"L12",1,5937,83,11400,15580,17060
1980,43983,619,261,6,2,3,"L262",1,1993,47,17060,18300,19340
1980,96882,58,18,21,6,2,"L13",1,5993,237,13800,13860,15670
1980,96882,619,261,6,2,3,"L262",1,1993,179,15670,18300,19340
1980,67538,251,66,22,7,2,"L16",2,6837,70,13200,14380,16820
1980,67538,619,261,6,2,3,"L262",1,1993,238,16820,18300,19340
1980,24805,619,261,6,2,1,"L262",1,1993,200,17400,18300,19340
1980,72872,460,180,24,7,2,"L22",2,6085,447,14400,14410,16140
1980,72872,619,261,6,2,3,"L262",1,1993,100,16140,18300,19340
1980,40683,1339,1345,9,5,2,"L4",2,2284,0,12600,17060,18190
1980,40683,313,178,10,10,3,"L36",1,1909,214,18190,19050,19340
1980,40795,1339,1345,9,5,2,"L4",2,2284,0,16800,17060,18190
1980,40795,313,178,10,10,3,"L36",1,1909,278,18190,19050,19340
1980,17413,3,18,7,6,1,"L15",1,3761,767,18000,19040,19350
1980,4242,506,90,1,20,2,"L33",1,5384,82,9000,12070,13310
1980,4242,90,397,20,21,3,"L21",1,9252,0,13310,16320,19350
1980,5061,506,90,1,20,2,"L33",1,5384,96,9000,12070,13310
1980,5061,90,397,20,21,3,"L21",1,9252,0,13310,16320,19350
1980,33618,369,92,8,26,2,"L20",1,11312,0,8400,10700,13810
1980,33618,92,397,26,21,3,"L21",1,8526,10,13810,16660,19350
1980,33613,369,92,8,26,2,"L20",1,11312,238,8400,10700,13810
1980,33613,92,397,26,21,3,"L21",1,8526,10,13810,16660,19350
1980,87277,67,72,25,26,2,"L11",1,1894,46,12000,13210,14350
1980,87277,330,397,26,21,3,"L21",1,6437,445,14350,17770,19350
1980,82065,1667,209,24,27,2,"L66",2,1734,34,10800,13580,14880
1980,82065,395,397,27,21,3,"L21",1,1618,44,14880,18940,19350
1980,82062,1666,209,24,27,2,"L66",2,2194,78,12600,13390,14830
1980,82062,395,397,27,21,3,"L21",1,1618,44,14830,18940,19350
1980,81946,1668,209,24,27,2,"L66",2,1444,34,13200,14030,14880
1980,81946,395,397,27,21,3,"L21",1,1618,34,14880,18940,19350
1980,82221,1668,209,24,27,2,"L66",2,1444,34,12600,14030,14880
1980,82221,395,397,27,21,3,"L21",1,1618,34,14880,18940,19350
1980,68390,501,31,22,7,1,"L3",2,11385,0,12000,15200,19350
1980,88214,68,71,25,25,2,"L11",1,1287,67,15000,15370,16020
1980,88214,303,307,26,26,3,"L20",2,1734,99,16020,18520,19360
1980,87656,71,2,25,7,2,"L11",1,9422,17,9600,11670,14190
1980,87656,2,1664,7,24,3,"L66",1,10170,0,14190,14860,19360
1980,87631,71,2,25,7,2,"L11",1,9422,0,10200,11670,14190
1980,87631,2,1664,7,24,3,"L66",1,10170,0,14190,14860,19360
1980,70382,501,180,22,7,2,"L23",2,6254,87,12600,12640,14750
1980,70382,18,1664,6,24,3,"L66",1,8623,87,14750,15570,19360
1980,36044,1703,40,8,27,2,"L9",2,15426,0,10200,10920,16970
1980,36044,40,1664,27,24,3,"L66",1,4267,0,16970,17240,19360
1980,64711,44,402,21,27,2,"L21",2,2581,446,13800,17040,17610
1980,64711,194,1664,27,24,3,"L66",1,2015,61,17610,18440,19360
1980,12428,1680,180,2,7,2,"L9",2,6050,218,8400,13310,15020
1980,12428,18,236,6,19,3,"L16",1,9587,190,15020,16120,19370
1980,52557,1325,363,15,8,2,"L39",2,6718,0,9600,10290,11950
1980,52557,363,378,8,25,3,"L20",1,17127,55,11950,13680,19370
1980,36333,1327,363,8,8,2,"L39",2,2739,0,7800,10930,11950
1980,36333,363,378,8,25,3,"L20",1,17127,0,11950,13680,19370
1980,36536,946,363,8,8,2,"L39",2,1978,0,12600,12940,13480
1980,36536,363,378,8,25,3,"L20",1,17127,55,13480,13680,19370
1980,65776,43,77,21,26,1,"L21",2,10389,0,15000,16330,19370
1980,78403,52,56,23,21,2,"L10",2,5607,330,12000,12970,14260
1980,78403,43,77,21,26,3,"L21",2,10389,0,14260,16330,19370
1980,71037,50,1654,22,21,2,"L6",2,2239,267,13800,15370,16760
1980,71037,44,77,21,26,3,"L21",2,9788,117,16760,16840,19370
1980,65974,44,77,21,26,1,"L21",2,9788,562,13200,16840,19370
1980,99606,206,209,27,27,2,"L14",2,1142,55,9000,9710,16420
1980,99606,402,77,27,26,3,"L21",2,7964,55,16420,17460,19370
1980,18355,2,7,7,6,1,"L1",1,3407,502,18000,18110,19380
1980,18260,3,7,7,6,1,"L1",1,2991,1043,18000,18400,19380
1980,21601,542,506,4,1,2,"L24",2,558,215,12000,14260,14540
1980,21601,2,45,7,23,3,"L10",1,12008,143,14540,16060,19380
1980,21793,375,506,4,1,2,"L25",2,626,249,13200,15080,15410
1980,21793,2,45,7,23,3,"L10",1,12008,143,15410,16060,19380
1980,6824,1,45,1,23,1,"L10",1,12265,395,16200,16310,19380
1980,94246,72,18,26,6,2,"L11",1,10257,272,10200,12150,15310
1980,94246,18,45,6,23,3,"L10",1,10461,0,15310,16960,19380
1980,51678,35,45,7,23,1,"L10",1,8926,366,16800,17600,19380
1980,49399,255,991,11,11,2,"L30",1,7718,130,14400,15050,16240
1980,49399,36,45,12,23,3,"L10",1,8577,273,16240,17730,19380
1980,51650,37,45,12,23,1,"L10",1,7813,143,16200,17960,19380
1980,98490,40,45,27,23,1,"L10",1,6105,143,17400,18500,19380
1980,81886,1666,209,24,27,2,"L66",2,2194,146,12000,13390,14830
1980,81886,395,397,27,21,3,"L21",1,1618,34,14830,18960,19390
1980,81944,1666,209,24,27,2,"L66",2,2194,146,13200,13390,14830
1980,81944,395,397,27,21,3,"L21",1,1618,44,14830,18960,19390
1980,71992,766,1,23,1,1,"L5",2,11012,45,14400,14870,19390
1980,57623,1646,188,21,23,2,"L6",1,2906,4,10800,13370,14760
1980,57623,767,1,23,1,3,"L5",2,10372,385,14760,15070,19390
1980,57800,1648,188,21,23,2,"L6",1,1937,4,13800,13950,14760
1980,57800,767,1,23,1,3,"L5",2,10372,385,14760,15070,19390
1980,58025,1648,188,21,23,2,"L6",1,1937,4,12000,13950,14760
1980,58025,767,1,23,1,3,"L5",2,10372,385,14760,15070,19390
1980,57174,1648,188,21,23,2,"L6",1,1937,4,13200,13950,14760
1980,57174,767,1,23,1,3,"L5",2,10372,385,14760,15070,19390
1980,57958,1649,188,21,23,2,"L6",1,1558,4,12600,14190,14760
1980,57958,768,1,23,1,3,"L5",2,10097,356,14760,15070,19390
1980,57757,44,47,21,23,2,"L10",1,3573,569,11400,13990,15020
1980,57757,768,1,23,1,3,"L5",2,10097,356,15020,15070,19390
1980,72014,156,1,23,1,1,"L5",2,9536,340,15600,15790,19390
1980,72170,158,1,23,1,1,"L5",2,9220,203,14400,16020,19390
1980,79108,459,1,24,1,1,"L5",2,8767,375,16200,16270,19390
1980,71892,158,1,23,1,1,"L5",2,9220,45,16200,16270,19390
1980,71791,460,1,24,1,1,"L5",2,8270,710,14400,16540,19390
1980,49224,8,18,10,6,2,"L1",1,4066,86,13800,13830,15680
1980,49224,66,89,7,20,3,"L11",2,7526,89,15680,17300,19400
1980,82490,460,180,24,7,2,"L22",2,6085,112,14400,14410,16140
1980,82490,180,227,7,22,3,"L23",1,4988,0,16140,17820,19400
1980,33944,1703,180,8,7,2,"L9",2,11708,87,11400,11960,16300
1980,33944,180,227,7,22,3,"L23",1,4988,0,16300,17820,19400
1980,14213,295,66,2,7,2,"L17",2,2523,142,16200,16350,17150
1980,14213,180,227,7,22,3,"L23",1,4988,160,17150,17820,19400
1980,56932,81,506,20,1,2,"L33",2,4102,170,12600,14800,15590
1980,56932,2,184,7,23,3,"L5",1,8960,14,15590,16010,19400
1980,38105,1337,1,9,1,1,"L4",2,7070,88,12600,15730,19410
1980,38014,1337,1,9,1,1,"L4",2,7070,43,15000,15730,19410
1980,23133,1342,1,5,1,1,"L4",2,5501,0,16800,17180,19410
1980,23116,1344,1,5,1,1,"L4",2,4815,340,13200,17640,19410
1980,21316,542,506,4,1,2,"L35",2,558,249,16200,17110,17290
1980,21316,2,224,7,11,3,"L16",1,5215,0,17290,17450,19420
1980,11568,354,362,2,3,2,"L2",2,2404,93,13200,16450,17630
1980,11568,2,224,7,11,3,"L16",1,5215,93,17630,17650,19420
1980,4564,1,953,1,21,1,"L3",1,9040,374,15600,16210,19420
1980,4598,1,953,1,21,1,"L3",1,9040,717,15000,16210,19420
1980,4948,1,953,1,21,1,"L3",1,9040,440,15600,16210,19420
1980,21857,542,506,4,1,2,"L24",2,558,215,12000,14260,14540
1980,21857,1,953,1,21,3,"L3",1,9040,170,14540,16210,19420
1980,52472,616,506,15,1,2,"L25",2,5322,170,13800,14220,15410
1980,52472,1,953,1,21,3,"L3",1,9040,270,15410,16210,19420
1980,21783,374,506,4,1,2,"L25",2,1027,170,12000,14940,15410
1980,21783,1,953,1,21,3,"L3",1,9040,347,15410,16210,19420
1980,21738,374,506,4,1,2,"L25",2,1027,170,12600,14940,15410
1980,21738,1,953,1,21,3,"L3",1,9040,170,15410,16210,19420
1980,21701,375,506,4,1,2,"L25",2,626,249,13200,15080,15410
1980,21701,1,953,1,21,3,"L3",1,9040,270,15410,16210,19420
1980,21870,375,506,4,1,2,"L25",2,626,249,12600,15080,15410
1980,21870,1,953,1,21,3,"L3",1,9040,170,15410,16210,19420
1980,18964,2,953,7,21,1,"L3",1,8783,312,16200,16590,19420
1980,18907,3,953,7,21,1,"L3",1,8367,496,16800,16820,19420
1980,53753,287,66,16,7,2,"L17",2,18059,70,13800,14360,17150
1980,53753,18,953,6,21,3,"L3",1,7236,170,17150,17250,19420
1980,13353,294,66,16,7,2,"L17",2,3209,410,11400,13290,14210
1980,13353,18,953,6,21,3,"L3",1,7236,399,14210,17250,19420
1980,41280,162,619,10,6,2,"L36",2,2996,460,10800,15380,16610
1980,41280,18,953,6,21,3,"L3",1,7236,416,16610,17250,19420
1980,23972,1342,66,5,7,2,"L4",2,4276,394,9600,12550,13910
1980,23972,18,953,6,21,3,"L3",1,7236,70,13910,17250,19420
1980,45537,14,17,10,6,2,"L44",2,1238,158,16200,16280,16480
1980,45537,18,953,6,21,3,"L3",1,7236,329,16480,17250,19420
1980,12770,295,66,2,7,2,"L17",2,2523,142,16200,16350,17150
1980,12770,18,953,6,21,3,"L3",1,7236,399,17150,17250,19420
1980,41286,1340,66,9,7,2,"L4",2,4858,70,11400,12160,13970
1980,41286,18,953,6,21,3,"L3",1,7236,399,13970,17250,19420
1980,55400,106,17,18,6,2,"L12",1,9519,238,13200,14000,17020
1980,55400,18,953,6,21,3,"L3",1,7236,170,17020,17250,19420
1980,53719,281,66,16,7,2,"L17",2,21825,104,10800,11070,14380
1980,53719,18,953,6,21,3,"L3",1,7236,70,14380,17250,19420
1980,63850,464,180,27,7,2,"L22",2,4569,207,13200,15050,16140
1980,63850,18,953,6,21,3,"L3",1,7236,247,16140,17250,19420
1980,83939,1668,209,24,27,1,"L66",2,1444,355,16800,18710,19420
1980,71828,52,1695,23,1,1,"L9",1,15479,298,12000,13780,19420
1980,79014,182,188,23,23,2,"L13",2,1891,258,12000,12040,12900
1980,79014,52,1695,23,1,3,"L9",1,15479,44,12900,13780,19420
1980,71936,766,767,23,23,2,"L5",2,915,44,10200,11050,11390
1980,71936,52,1695,23,1,3,"L9",1,15479,52,11390,13780,19420
1980,72048,766,767,23,23,2,"L5",2,915,44,10200,11050,11390
1980,72048,52,1695,23,1,3,"L9",1,15479,44,11390,13780,19420
1980,71534,52,1695,23,1,1,"L9",1,15479,17,12600,13780,19420
1980,38257,1338,1343,9,5,2,"L4",2,1881,0,13200,16350,17180
1980,38257,1330,1695,5,1,3,"L9",1,4843,0,17180,17820,19420
1980,38126,1337,1343,9,5,2,"L4",2,2255,43,12600,15730,17180
1980,38126,1330,1695,5,1,3,"L9",1,4843,8,17180,17820,19420
1980,92253,379,79,26,20,2,"L20",2,4722,11,10800,12750,14220
1980,92253,79,144,20,9,3,"L12",2,15326,12,14220,14380,19430
1980,30921,366,89,8,20,2,"L20",1,11968,23,7200,10000,13450
1980,30921,80,144,20,9,3,"L12",2,14935,9,13450,14640,19430
1980,30742,369,89,8,20,2,"L20",1,10260,247,9000,10900,13450
1980,30742,80,144,20,9,3,"L12",2,14935,9,13450,14640,19430
1980,30910,363,89,8,20,2,"L20",1,13466,69,7800,9610,13480
1980,30910,80,144,20,9,3,"L12",2,14935,9,13480,14640,19430
1980,1857,2,144,7,9,1,"L12",2,9000,301,15000,16730,19430
1980,65726,399,77,21,26,1,"L21",2,13860,303,13200,15960,19440
1980,70927,51,1654,22,21,2,"L6",2,1935,203,15000,15600,16760
1980,70927,44,77,21,26,3,"L21",2,9788,117,16760,17040,19440
1980,70723,50,1654,22,21,2,"L6",2,2239,267,13800,15370,16760
1980,70723,44,77,21,26,3,"L21",2,9788,117,16760,17040,19440
1980,83736,1669,209,24,27,2,"L66",2,1123,55,12000,15810,16250
1980,83736,402,77,27,26,3,"L21",2,7964,55,16250,17610,19440
1980,63049,53,63,23,12,2,"L10",2,8902,453,13800,16160,18360
1980,63049,991,990,11,11,3,"L30",2,5593,129,18360,18800,19440
1980,73653,410,187,24,23,2,"L27",1,2078,501,10800,12870,13900
1980,73653,52,32,23,7,3,"L10",2,13178,235,13900,15790,19450
1980,73487,53,32,23,7,1,"L10",2,12435,191,15600,16160,19450
1980,59871,55,32,21,7,1,"L10",2,10865,313,16200,16750,19450
1980,60847,55,32,21,7,1,"L10",2,10865,269,15000,16750,19450
1980,79907,1666,32,24,7,1,"L66",2,10460,191,13800,14810,19450
1980,79890,159,59,23,27,2,"L13",1,6561,282,13200,15060,16520
1980,79890,59,32,27,7,3,"L66",2,6536,216,16520,17290,19450
1980,12106,353,362,2,3,2,"L2",2,2758,232,13200,15540,17630
1980,12106,1,38,1,12,3,"L14",1,5445,54,17630,17880,19460
1980,55318,111,619,10,6,2,"L36",2,3966,476,14400,16910,18260
1980,55318,18,38,6,12,3,"L14",1,3640,70,18260,18440,19460
1980,12137,295,619,2,6,2,"L26",2,1237,170,17400,17750,18280
1980,12137,18,38,6,12,3,"L14",1,3640,88,18280,18440,19460
1980,44506,25,1,10,1,2,"L1",2,4369,225,16200,16210,17890
1980,44506,506,382,1,4,3,"L25",1,1670,170,17890,19070,19460
1980,80152,1666,1,24,1,2,"L66",2,10460,282,12600,13390,18040
1980,80152,506,382,1,4,3,"L25",1,1670,205,18040,19070,19460
1980,80089,1667,1,24,1,2,"L66",2,10000,170,11400,13580,18120
1980,80089,506,382,1,4,3,"L25",1,1670,170,18120,19070,19460
1980,80038,1667,1,24,1,2,"L66",2,10000,170,11400,13580,18120
1980,80038,506,382,1,4,3,"L25",1,1670,170,18120,19070,19460
1980,80043,1668,1,24,1,2,"L66",2,9710,170,12600,14030,18120
1980,80043,506,382,1,4,3,"L25",1,1670,170,18120,19070,19460
1980,73996,766,1,23,1,2,"L5",2,11012,170,12000,13900,18580
1980,73996,506,382,1,4,3,"L25",1,1670,170,18580,19070,19460
1980,74038,766,1,23,1,2,"L5",2,11012,170,13800,13900,18580
1980,74038,506,382,1,4,3,"L25",1,1670,170,18580,19070,19460
1980,73914,768,1,23,1,2,"L5",2,10097,170,12000,14710,18580
1980,73914,506,382,1,4,3,"L25",1,1670,170,18580,19070,19460
1980,26818,947,363,8,8,2,"L39",2,584,69,12000,13250,13480
1980,26818,363,2,8,7,3,"L6",1,9035,301,13480,15910,19460
1980,26673,946,363,8,8,2,"L29",2,1978,0,15000,15500,15890
1980,26673,363,2,8,7,3,"L6",1,9035,256,15890,15910,19460
1980,28262,947,363,8,8,2,"L29",2,584,69,15600,15740,15890
1980,28262,363,2,8,7,3,"L6",1,9035,187,15890,15910,19460
1980,27350,364,2,8,7,1,"L6",1,8794,301,14400,16160,19460
1980,68374,250,66,22,7,2,"L16",2,7241,285,15000,16610,18960
1980,68374,18,35,6,7,3,"L66",1,1884,271,18960,18960,19460
1980,24557,17,215,6,1,1,"L15",2,2637,1033,18600,18660,19480
1980,88116,303,308,26,26,1,"L20",2,2056,129,18000,18520,19480
1980,88216,303,308,26,26,1,"L20",2,2056,169,18000,18520,19480
1980,16442,1693,364,2,8,2,"L9",1,2356,127,9000,13480,14600
1980,16442,364,92,8,26,3,"L20",1,14277,0,14600,15310,19480
1980,8520,1694,364,1,8,2,"L9",1,2020,70,10200,13750,14600
1980,8520,364,92,8,26,3,"L20",1,14277,0,14600,15310,19480
1980,8327,1695,364,1,8,2,"L9",1,1631,8,9600,14140,14600
1980,8327,364,92,8,26,3,"L20",1,14277,0,14600,15310,19480
1980,37020,367,92,8,26,1,"L20",1,12505,49,16200,16210,19480
1980,22770,374,92,4,26,1,"L20",1,7713,35,15600,17530,19480
1980,8452,506,507,1,4,2,"L45",1,1949,362,13800,15620,15820
1980,8452,375,92,4,26,3,"L20",1,7312,0,15820,17700,19480
1980,97260,406,741,27,23,2,"L5",1,4173,44,13800,13850,15490
1980,97260,52,29,23,6,3,"L6",2,9436,44,15490,16660,19480
1980,7592,1,1665,1,24,1,"L66",1,10427,44,14400,14730,19480
1980,87791,68,2,25,7,2,"L11",1,10413,0,9600,10850,14140
1980,87791,2,1665,7,24,3,"L66",1,10170,44,14140,14860,19480
1980,87592,68,2,25,7,2,"L11",1,10413,0,10800,10850,14140
1980,87592,2,1665,7,24,3,"L66",1,10170,0,14140,14860,19480
1980,87584,71,2,25,7,2,"L11",1,9422,261,11400,11670,14190
1980,87584,2,1665,7,24,3,"L66",1,10170,0,14190,14860,19480
1980,19925,360,362,3,3,2,"L2",2,939,102,10800,13650,14100
1980,19925,2,1665,7,24,3,"L66",1,10170,137,14100,14860,19480
1980,50100,10,18,11,6,2,"L1",1,3299,49,13200,13300,14460
1980,50100,18,1665,6,24,3,"L66",1,8623,0,14460,15570,19480
1980,45979,1269,18,10,6,2,"L38",2,4096,38,12000,13520,14620
1980,45979,18,1665,6,24,3,"L66",1,8623,114,14620,15570,19480
1980,70372,254,180,22,7,2,"L23",2,4380,87,13200,13470,14750
1980,70372,18,1665,6,24,3,"L66",1,8623,114,14750,15570,19480
1980,15551,1680,40,2,27,2,"L9",2,9768,81,9000,11510,15060
1980,15551,40,1665,27,24,3,"L66",1,4267,0,15060,17240,19480
1980,35745,1703,40,8,27,2,"L9",2,15426,0,8400,10920,16970
1980,35745,40,1665,27,24,3,"L66",1,4267,0,16970,17240,19480
1980,35430,1703,40,8,27,2,"L9",2,15426,0,10800,10920,16970
1980,35430,40,1665,27,24,3,"L66",1,4267,44,16970,17240,19480
1980,7402,1677,40,1,27,2,"L9",2,11262,0,7200,12590,16970
1980,7402,40,1665,27,24,3,"L66",1,4267,0,16970,17240,19480
1980,70474,50,59,22,27,2,"L10",2,8216,48,12000,12560,14870
1980,70474,40,1665,27,24,3,"L66",1,4267,48,14870,17240,19480
1980,64353,399,42,21,21,2,"L21",2,3471,467,14400,15960,16700
1980,64353,1658,1665,27,24,3,"L66",1,3602,208,16700,17640,19480
1980,64823,399,42,21,21,2,"L21",2,3471,164,12600,15960,16700
1980,64823,1658,1665,27,24,3,"L66",1,3602,164,16700,17640,19480
1980,64656,399,42,21,21,2,"L21",2,3471,164,13200,15960,16700
1980,64656,1658,1665,27,24,3,"L66",1,3602,164,16700,17640,19480
1980,77479,156,464,23,27,2,"L27",2,3000,54,14400,14510,15580
1980,77479,1658,1665,27,24,3,"L66",1,3602,54,15580,17640,19480
1980,34612,1703,188,8,23,1,"L9",2,18877,330,9600,11960,19480
1980,35267,1703,188,8,23,1,"L9",2,18877,9,10200,11960,19480
1980,35038,1703,188,8,23,1,"L9",2,18877,330,11400,11960,19480
1980,14785,1680,188,2,23,1,"L9",2,13219,0,13200,14400,19480
1980,24211,1342,188,5,23,1,"L9",2,11213,9,14400,15210,19480
1980,24221,1345,188,5,23,1,"L9",2,10097,9,15000,15700,19480
1980,87549,69,18,25,6,2,"L11",1,11257,87,11400,11460,14760
1980,87549,180,188,7,23,3,"L9",2,8016,417,14760,16300,19480
1980,87503,68,18,25,6,2,"L11",1,11544,87,11400,11430,15310
1980,87503,180,188,7,23,3,"L9",2,8016,417,15310,16300,19480
1980,14728,295,619,2,6,2,"L261",2,1237,104,13800,14100,14660
1980,14728,180,188,7,23,3,"L9",2,8016,417,14660,16300,19480
1980,42097,111,619,10,6,2,"L36",2,3966,365,11400,13240,14830
1980,42097,180,188,7,23,3,"L9",2,8016,417,14830,16300,19480
1980,36486,1702,180,8,7,2,"L9",2,12009,101,9600,10330,15020
1980,36486,66,102,7,25,3,"L11",2,11586,101,15020,15570,19490
1980,83532,1666,32,24,7,2,"L66",2,10460,0,8400,8650,13220
1980,83532,32,102,7,25,3,"L11",2,10176,31,13220,16010,19490
1980,42744,1339,32,9,7,2,"L4",2,6423,0,10200,10410,13350
1980,42744,32,102,7,25,3,"L11",2,10176,0,13350,16010,19490
1980,42821,1338,32,9,7,2,"L4",2,6696,0,9600,10250,13380
1980,42821,32,102,7,25,3,"L11",2,10176,31,13380,16010,19490
1980,54995,289,32,16,7,2,"L17",2,17337,62,12000,12340,14870
1980,54995,32,102,7,25,3,"L11",2,10176,0,14870,16010,19490
1980,50332,985,32,11,7,2,"L3",2,7910,0,9600,13890,15760
1980,50332,32,102,7,25,3,"L11",2,10176,31,15760,16010,19490
1980,95413,93,102,26,25,1,"L11",2,3008,212,18000,18220,19490
1980,22659,374,92,4,26,2,"L20",1,7713,0,12600,16160,18110
1980,22659,93,102,26,25,3,"L11",2,3008,31,18110,18220,19490
1980,87958,378,303,25,26,2,"L20",2,1644,119,18000,18090,18520
1980,87958,98,102,25,25,3,"L11",2,1295,95,18520,18910,19490
1980,94194,93,55,26,21,1,"L21",1,8722,417,14400,16780,19490
1980,93095,93,55,26,21,1,"L21",1,8722,208,16800,16970,19490
1980,94451,326,55,26,21,1,"L21",1,8147,346,13800,17180,19490
1980,94642,326,55,26,21,1,"L21",1,8147,378,12000,17180,19490
1980,94237,327,55,26,21,1,"L21",1,7853,346,13200,17370,19490
1980,94242,327,55,26,21,1,"L21",1,7853,395,13800,17370,19490
1980,86794,69,72,25,26,2,"L11",1,1280,46,12600,13670,14350
1980,86794,330,55,26,21,3,"L21",1,6959,168,14350,17790,19490
1980,98427,190,195,27,27,2,"L14",1,1680,27,15600,17920,18520
1980,98427,395,55,27,21,3,"L21",1,2140,41,18520,18800,19490
1980,82901,1666,209,24,27,2,"L66",2,2194,78,10800,13390,14830
1980,82901,395,55,27,21,3,"L21",1,2140,380,14830,18960,19490
1980,6633,1,185,1,23,1,"L5",1,9447,340,15000,16010,19490
1980,26352,2,185,7,23,1,"L5",1,9190,6,16200,16310,19490
1980,4922,506,90,1,20,2,"L33",1,5384,82,10800,12070,13310
1980,4922,90,55,20,21,3,"L21",1,9774,0,13310,16320,19500
1980,34603,369,92,8,26,2,"L20",1,11312,0,7800,10700,13810
1980,34603,92,55,26,21,3,"L21",1,9048,346,13810,16660,19500
1980,32999,369,92,8,26,2,"L20",1,11312,0,7800,10700,13810
1980,32999,92,55,26,21,3,"L21",1,9048,203,13810,16660,19500
1980,33823,367,92,8,26,2,"L20",1,12505,49,7800,10230,13870
1980,33823,92,55,26,21,3,"L21",1,9048,122,13870,16660,19500
1980,94713,329,55,26,21,1,"L21",1,7164,444,16800,17660,19500
1980,86996,69,72,25,26,2,"L11",1,1280,46,12000,13670,14350
1980,86996,330,55,26,21,3,"L21",1,6959,46,14350,17770,19500
1980,98695,190,195,27,27,2,"L14",1,1680,36,12600,14960,15620
1980,98695,395,55,27,21,3,"L21",1,2140,163,15620,18720,19500
1980,82022,1668,209,24,27,2,"L66",2,1444,34,13200,14030,14880
1980,82022,395,55,27,21,3,"L21",1,2140,34,14880,18940,19500
1980,50028,11,18,10,6,2,"L1",1,3029,332,12600,13020,14460
1980,50028,180,742,7,23,3,"L27",1,8976,98,14460,16810,19500
1980,14930,295,619,2,6,2,"L261",2,1237,184,13800,14100,14660
1980,14930,180,742,7,23,3,"L27",1,8976,101,14660,16810,19500
1980,937,32,363,7,8,2,"L6",2,8244,334,9600,13930,17140
1980,937,862,864,8,8,3,"L39",1,3023,30,17140,18630,19500
