id,startstop,ligne,endstop,dir,ridedist
7454,81,L18,309,1,3325
7455,81,L11,83,1,2975
7456,81,L12,83,2,2975
7457,81,L20,83,2,2975
7458,18,L12,153,2,7849
7459,18,L13,153,1,8700
7460,311,L18,153,1,6674
7461,18,L18,153,1,7274
7462,19,L12,153,2,7024
7463,19,L13,153,1,7900
7464,370,L6,1650,1,13224
7465,51,L10,59,2,3599
7466,51,L13,59,1,4725
7467,51,L9,59,1,3799
7468,51,L6,29,2,6424
7469,34,L14,189,1,3400
7470,34,L10,40,1,3350
7471,34,L5,40,1,3350
7472,34,L66,40,1,3350
7473,51,L6,987,2,5074
7474,991,TX5,189,1,2599
7475,32,TX8,189,1,5750
7476,766,L5,59,2,4599
7477,766,L27,59,2,4575
7478,158,L13,20,1,8525
7479,5,L1,15,1,4449
7480,18,L12,20,2,1024
7481,18,L15,20,1,1024
7482,18,TX9,1333,1,3300
7483,260,L17,277,1,11225
7484,65,L10,32,2,2349
7485,65,L14,32,2,2349
7486,65,L5,32,2,2349
7487,65,L66,32,2,2350
7488,13,L12,32,1,3675
7489,7,L1,12,1,2074
7490,3,L17,266,1,6225
7491,3,L1,17,1,6724
7492,619,L26,266,1,4875
7493,619,L261,266,1,4875
7494,619,L262,266,1,4875
7495,3,L1,18,1,7199
7496,771,L28,266,1,5050
7497,262,L26,266,1,2950
7498,262,L261,266,1,2950
7499,262,L262,266,1,2950
7500,773,L28,266,1,3025
7501,3,TX1,619,2,1324
7502,3,TX1,771,2,1174
7503,18,L6,1648,1,5999
7504,1345,L9,1648,2,7775
7505,321,L9,1648,2,6925
7506,177,L7,1698,2,10275
7507,177,TX2,1328,2,1099
7508,177,TX2,18,2,2324
7509,177,TX3,1328,2,1374
7510,177,TX3,18,2,2625
7511,84,L12,138,2,5649
7512,2,L12,138,2,3924
7513,18,L13,138,1,2400
7514,81,L12,138,2,9425
7515,3,L12,138,2,3499
7516,376,TX1,1508,2,2224
7517,62,L13,138,1,5049
7518,1676,TX13,1342,1,4550
7519,1676,TX4,311,2,4725
7520,311,L9,1331,1,2224
7521,1676,TX4,1681,2,2825
7522,1681,TX9,1342,1,1299
7523,1676,TX4,260,2,4350
7524,260,TX3,1342,1,1675
7525,1676,TX7,311,2,4525
7526,1676,TX7,1681,2,2699
7527,1676,TX7,260,2,4150
7528,1675,L7,145,1,11074
7529,1,L1,11,1,4674
7530,215,L15,23,1,4474
7531,389,L9,34,2,10124
7532,1696,TX4,18,2,6474
7533,1696,TX4,1508,2,6474
7534,1696,TX10,1,2,5425
7535,1696,TX10,215,2,5450
7536,309,L18,18,1,3024
7537,309,L18,164,1,6074
7538,83,L11,18,1,4074
7539,83,L12,18,2,4049
7540,83,L20,389,2,7700
7541,309,TX8,2,2,1424
7542,91,L18,334,2,3999
7543,91,L11,99,2,2574
7544,118,TX15,334,1,2325
7545,122,TX15,120,2,925
7546,326,L18,334,2,2799
7547,122,TX15,94,2,1900
7548,94,L11,99,2,1999
7549,52,L9,1700,1,18674
7550,460,TX5,58,2,1125
7551,460,TX5,991,2,4100
7552,460,TX8,58,2,1125
7553,460,TX8,32,2,7250
7554,215,L15,216,1,4949
7555,381,TX6,215,2,749
7556,381,TX10,215,2,775
7557,1650,L6,188,1,724
7558,1650,L9,188,2,725
7559,1653,L6,29,2,5150
7560,34,L22,408,1,4424
7561,34,L27,408,1,4424
7562,34,L43,408,1,4425
7563,34,L5,408,1,4425
7564,1653,L6,1656,2,1200
7565,1653,L6,987,2,3800
7566,991,TX5,462,1,3774
7567,1653,L6,32,2,7874
7568,32,TX8,462,1,6924
7569,1653,L9,58,1,2174
7570,1653,L9,399,1,1699
7571,58,TX5,462,1,800
7572,58,TX8,462,1,800
7573,53,L10,58,2,2049
7574,53,L10,57,2,1725
7575,57,TX5,462,1,549
7576,397,TX5,462,2,275
7577,57,TX8,462,1,549
7578,397,TX8,462,2,275
7579,59,L9,1693,1,10099
7580,1341,L4,1,2,5525
7581,1341,L4,66,2,3249
7582,1341,L4,32,2,4650
7583,1332,TX9,18,2,2900
7584,1332,TX13,363,2,4425
7585,1332,TX13,366,2,5900
7586,366,TX14,387,2,1025
7587,366,TX10,387,2,1050
7588,322,L18,331,2,10849
7589,322,L4,1,2,3100
7590,322,L4,66,2,825
7591,322,L9,41,2,5125
7592,297,L17,66,2,774
7593,17,L12,85,1,3199
7594,85,L20,331,1,8125
7595,311,TX4,363,1,4399
7596,311,TX4,18,2,124
7597,311,TX9,18,2,125
7598,311,TX5,42,1,5099
7599,311,TX5,66,1,450
7600,311,TX5,396,1,6249
7601,311,TX1,376,1,2525
7602,311,TX1,66,1,649
7603,311,TX2,18,2,225
7604,311,TX7,363,1,4524
7605,311,TX7,18,2,99
7606,311,TX3,18,2,225
7607,954,L3,466,1,1749
7608,6,L16,229,1,3875
7609,6,L23,466,1,4000
7610,10,L1,18,1,3499
7611,10,L1,17,1,3025
7612,10,L1,16,1,2600
7613,24,L1,31,2,3649
7614,12,L15,16,2,1900
7615,12,L38,16,2,1925
7616,17,TX4,261,1,1149
7617,17,TX9,261,1,1125
7618,17,TX7,261,1,1149
7619,375,L20,326,1,7874
7620,507,L33,119,1,5550
7621,32,L12,119,1,7299
7622,88,L12,119,1,1974
7623,1703,L9,1677,2,4174
7624,369,L7,1677,1,4024
7625,18,TX2,174,1,3250
7626,16,TX2,174,1,3050
7627,180,TX2,174,1,3225
7628,506,TX1,24,2,1924
7629,506,TX8,309,1,1625
7630,506,TX10,1674,1,4750
7631,768,L5,463,2,3000
7632,1653,L6,381,2,9174
7633,1653,L9,364,1,14424
7634,1653,L9,18,1,6950
7635,1653,L9,366,1,15724
7636,366,TX14,542,2,4675
7637,366,TX10,542,2,4825
7638,50,L9,1692,1,13549
7639,50,L6,32,2,9474
7640,18,TX2,1160,1,3600
7641,8822,TX2,1160,1,1900
7642,180,TX2,1160,1,3575
7643,389,TX4,311,2,6374
7644,311,L36,1160,1,3475
7645,18,L12,145,2,4974
7646,311,L18,145,1,4324
7647,389,TX4,2071,2,6374
7648,2071,BRT3,21,1,3374
7649,389,TX4,260,2,6000
7650,260,TX2,1160,1,3225
7651,389,TX14,81,2,7950
7652,178,L36,1160,1,1300
7653,164,L13,145,1,1875
7654,164,L18,145,1,1874
7655,20,BRT3,21,1,1350
7656,164,TX2,1160,1,1250
7657,460,L27,63,2,4300
7658,460,L5,63,2,4325
7659,460,TX5,36,2,3925
7660,460,TX8,210,1,500
7661,210,L14,63,2,4125
7662,210,L66,63,2,4300
7663,460,TX8,2,2,7275
7664,460,TX8,1,2,7525
7665,460,TX8,1671,2,850
7666,212,L14,63,2,3600
7667,460,TX8,995,2,2750
7668,995,L30,63,2,1824
7669,1671,L66,63,2,3450
7670,82,L18,310,1,2399
7671,34,L14,190,1,4125
7672,34,L66,191,1,4625
7673,34,L13,184,2,6799
7674,34,L27,184,1,6274
7675,154,L13,157,1,700
7676,768,L27,157,2,674
7677,768,L5,157,2,700
7678,37,L13,184,2,5174
7679,37,L27,184,1,4649
7680,987,L6,388,2,9749
7681,987,L6,66,2,2649
7682,987,L6,389,2,10674
7683,987,L6,363,2,12374
7684,1655,L6,988,2,3725
7685,1655,L9,61,1,3250
7686,995,L30,996,2,3057
7687,1655,L9,65,1,5375
7688,1655,L9,1656,1,550
7689,1655,L9,18,1,6300
7690,55,L10,61,2,2900
7691,55,L13,61,1,2925
7692,177,L7,1692,2,4824
7693,163,L13,165,1,575
7694,321,TX4,354,1,2249
7695,321,TX7,354,1,2349
7696,312,TX4,354,1,2099
7697,312,TX7,354,1,2224
7698,163,TX2,1328,2,1074
7699,163,TX2,312,2,1674
7700,163,TX3,1328,2,1124
7701,163,TX3,312,2,1750
7702,1342,L4,31,2,3924
7703,1342,L9,321,2,1975
7704,1342,L9,398,2,7850
7705,1342,L9,34,2,3599
7706,1342,L9,36,2,4450
7707,1342,TX9,180,2,2724
7708,34,L13,43,2,4474
7709,34,L22,407,1,4100
7710,34,L27,407,1,4100
7711,34,L43,407,1,4100
7712,395,L21,56,1,2150
7713,1673,L7,1678,1,4949
7714,389,TX4,1678,2,3200
7715,363,TX7,1678,2,1325
7716,389,TX13,1678,1,3200
7717,1675,TX4,1678,2,3200
7718,1675,TX13,1678,1,3200
7719,24,L1,1,2,5049
7720,10,L1,13,1,1250
7721,1627,L441,1628,2,524
7722,322,TX1,215,1,2349
7723,12,L38,13,2,550
7724,12,L44,13,2,550
7725,17,TX1,215,1,2149
7726,23,L38,1182,1,1349
7727,260,TX4,1693,1,2449
7728,260,TX7,1693,1,2549
7729,261,TX13,1693,2,1475
7730,1343,TX13,1693,2,2750
7731,260,TX9,1691,1,1000
7732,260,TX9,1681,1,1000
7733,346,L2,347,1,875
7734,260,TX9,772,1,625
7735,772,TX13,1693,2,1475
7736,260,TX2,1328,1,850
7737,260,TX3,1328,1,875
7738,260,TX3,1343,1,1675
7739,1679,L7,1343,1,3249
7740,1679,L9,1343,2,3249
7741,347,TX13,1330,1,2625
7742,1681,TX9,1330,1,1324
7743,347,TX4,1681,2,875
7744,347,TX7,1681,2,875
7745,116,L13,186,2,10874
7746,115,L12,17,1,2950
7747,115,L12,66,1,3450
7748,404,TX11,1670,1,2749
7749,3,L5,187,1,9300
7750,386,L20,389,2,1675
7751,386,L6,389,2,1699
7752,388,L9,389,2,949
7753,1691,BRT2,16,1,1349
7754,370,TX14,1675,1,1100
7755,370,TX10,1675,1,1100
7756,29,TX5,464,1,3549
7757,991,TX5,464,1,3024
7758,32,TX8,464,1,6174
7759,1654,L6,386,2,12449
7760,62,L10,66,2,2674
7761,62,L14,66,2,2674
7762,62,L5,66,2,2649
7763,62,L66,66,2,2674
7764,366,TX14,386,2,1250
7765,366,TX10,386,2,1200
7766,62,TX5,4,2,2149
7767,62,TX8,14,2,4425
7768,51,L13,168,1,14975
7769,51,L10,64,2,6599
7770,51,L6,388,2,14824
7771,51,L9,64,1,6825
7772,51,L9,1328,1,9899
7773,363,TX4,1508,2,4649
7774,363,TX4,2071,2,4524
7775,363,TX7,1508,2,4525
7776,363,TX7,321,2,4250
7777,363,TX7,2071,2,4400
7778,42,L21,403,2,3574
7779,396,TX11,393,2,1149
7780,193,TX11,393,2,999
7781,90,L21,393,1,6899
7782,12,TX11,393,1,5500
7783,102,TX11,393,1,5500
7784,215,TX6,12,1,5150
7785,215,TX8,396,1,7775
7786,51,L6,387,2,14499
7787,51,L9,1699,1,18799
7788,376,TX1,24,2,1924
7789,376,TX8,2,1,4275
7790,322,L18,34,2,1374
7791,322,L9,34,2,1374
7792,18,L10,34,1,1175
7793,18,L14,34,1,1175
7794,18,L6,5,1,1399
7795,18,L66,34,1,1175
7796,297,TX5,24,1,525
7797,297,TX1,24,1,450
7798,397,TX8,380,2,7325
7799,460,TX8,380,2,7400
7800,1338,L4,321,2,3174
7801,1338,L4,1340,2,574
7802,18,L16,223,1,3100
7803,316,L18,144,1,2124
7804,316,L36,168,1,1150
7805,316,L7,144,1,2125
7806,317,L18,319,2,674
7807,317,L18,322,2,1874
7808,317,L18,86,2,5699
7809,317,L18,88,2,8649
7810,317,L18,324,2,5299
7811,317,L36,321,2,1625
7812,317,L36,319,2,674
7813,317,L36,322,2,1874
7814,317,L7,1328,2,999
7815,163,L13,144,1,1849
7816,178,L13,37,2,6224
7817,317,TX2,112,1,1100
7818,317,TX2,16,2,1874
7819,317,TX2,1345,2,849
7820,317,TX2,296,2,1724
7821,317,TX2,180,2,2099
7822,317,TX2,321,2,1624
7823,317,TX3,1630,2,1875
7824,317,TX3,1345,2,849
7825,317,TX3,16,2,1875
7826,317,TX3,296,2,1725
7827,317,TX3,180,2,2100
7828,317,TX3,321,2,1625
7829,114,L12,32,1,5275
7830,1674,L7,144,1,11349
7831,371,L20,85,1,4824
7832,371,L20,86,1,5899
7833,83,L18,144,1,7949
7834,18,L13,144,1,6000
7835,18,L18,144,1,4574
7836,371,TX14,81,2,6425
7837,81,L18,144,1,10924
7838,371,TX10,2,2,4100
7839,2,L16,227,1,6350
7840,1,TX8,1671,1,6675
7841,3,L1,4,1,649
7842,4,TX5,1671,1,4399
7843,18,TX5,1671,1,4849
7844,397,TX5,1671,2,775
7845,3,L10,37,1,3925
7846,37,TX8,1671,1,2274
7847,397,TX8,1671,2,775
7848,767,L5,463,2,3275
7849,85,TX8,1671,1,5750
7850,361,TX1,24,2,1224
7851,361,TX1,4,2,900
7852,79,TX14,386,1,7450
7853,2,TX10,386,1,4350
7854,381,L6,386,2,3599
7855,6211,BRT2,1691,1,3575
7856,542,TX10,386,1,3675
7857,77,L20,386,2,10625
7858,6992,TX14,386,1,7700
7859,6212,TX10,386,1,3725
7860,307,L20,386,2,11500
7861,1703,L9,38,2,13574
7862,369,L6,376,1,4549
7863,3,L16,224,1,4500
7864,3,L3,949,1,3875
7865,3,L6,949,1,3949
7866,1,L1,10,1,4374
7867,18,L1,24,2,3350
7868,1269,L38,12,2,1475
7869,215,TX1,1508,2,2049
7870,862,L7,167,1,8225
7871,118,L33,124,1,2624
7872,77,L18,79,1,749
7873,77,L20,79,2,775
7874,77,L20,381,2,7000
7875,77,L21,79,2,750
7876,92,L21,398,1,10149
7877,118,TX15,131,1,4550
7878,118,TX15,79,2,574
7879,118,TX11,207,1,5600
7880,118,TX11,396,1,6299
7881,118,TX11,1670,1,5699
7882,118,TX11,79,2,350
7883,391,L9,188,2,15799
7884,391,L9,37,2,10699
7885,391,TX4,296,2,5000
7886,363,L6,949,1,12999
7887,304,L18,18,1,9800
7888,304,L18,79,1,2599
7889,304,L21,79,2,2599
7890,100,TX15,131,1,1925
7891,100,TX15,34,1,849
7892,18,L66,1662,1,7800
7893,29,L6,389,2,9324
7894,1328,L7,1696,2,7550
7895,18,TX4,389,1,6449
7896,77,TX14,389,1,9025
7897,164,TX13,389,2,7225
7898,58,L9,367,1,14024
7899,92,TX14,389,1,9025
7900,51,L9,1695,1,14649
7901,51,L13,163,1,13300
7902,51,L6,363,2,17449
7903,18,L10,36,1,2025
7904,111,L13,36,2,7625
7905,18,L14,36,1,2025
7906,18,L5,36,1,2025
7907,18,L66,36,1,2025
7908,1345,L9,36,2,3324
7909,111,L18,35,2,5824
7910,321,TX5,991,1,1899
7911,110,L13,36,2,8024
7912,321,L9,36,2,2474
7913,110,L18,35,2,6224
7914,18,L16,227,1,4825
7915,180,L23,227,1,4475
7916,18,L3,956,1,5850
7917,368,L6,1649,1,13874
7918,83,L18,167,1,7424
7919,84,L12,143,2,7449
7920,18,L18,167,1,4049
7921,1674,L7,167,1,10825
7922,81,L18,167,1,10399
7923,81,L12,143,2,11225
7924,374,TX6,2,2,1100
7925,374,TX10,2,2,1149
7926,18,L16,230,1,6350
7927,61,L9,364,1,10524
7928,38,L10,44,1,2949
7929,38,L13,44,2,2974
7930,38,L27,741,1,5150
7931,38,L5,741,1,5150
7932,38,L9,398,2,2149
7933,61,L10,1,2,5349
7934,61,L10,65,2,2149
7935,61,L13,65,1,2124
7936,61,L14,1,2,5349
7937,61,L14,65,2,2124
7938,61,L22,65,2,2124
7939,180,TX4,363,1,4524
7940,180,TX7,363,1,4649
7941,61,L27,65,2,2124
7942,61,L43,65,2,2125
7943,61,L5,1,2,5350
7944,61,L5,65,2,2149
7945,61,L66,1,2,5350
7946,61,L66,65,2,2124
7947,995,L30,990,2,2732
7948,38,TX5,991,2,1449
7949,38,TX5,4,2,2599
7950,38,TX8,82,2,2225
7951,82,L20,363,2,10275
7952,38,TX8,32,2,4599
7953,38,TX8,14,2,4875
7954,45,TX1,339,1,1400
7955,4,TX1,339,1,925
7956,40,TX8,1,2,6100
7957,40,TX8,82,2,3450
7958,40,TX8,215,2,6125
7959,40,TX8,376,2,5975
7960,1,TX1,339,2,499
7961,308,L20,390,2,13325
7962,1328,L7,366,2,7075
7963,64,L9,366,1,10174
7964,308,L18,65,1,7625
7965,29,L6,390,2,9749
7966,308,L18,79,1,1350
7967,79,TX14,366,1,8700
7968,308,L21,79,2,1325
7969,325,L21,398,1,9599
7970,1657,L6,390,2,13224
7971,308,TX11,6991,2,475
7972,6991,TX14,366,1,8950
7973,17,TX4,1695,1,3699
7974,17,TX7,1695,1,3799
7975,322,TX4,1695,1,3599
7976,322,TX7,1695,1,3699
7977,3,L16,230,1,7450
7978,77,L11,79,1,775
7979,79,TX14,1673,1,7675
7980,2,TX10,1673,1,4525
7981,6992,BRT4,102,2,575
7982,102,TX14,1673,1,7675
7983,6212,TX10,1673,1,3900
7984,92,TX14,1673,1,7925
7985,118,TX11,76,1,350
7986,394,L21,55,1,2075
7987,194,L66,1660,1,574
7988,402,TX8,215,2,7975
7989,196,TX11,396,1,699
7990,196,TX11,1660,1,99
7991,196,TX11,303,2,4025
7992,196,TX11,79,2,5950
7993,196,TX11,378,2,3325
7994,196,TX11,6992,2,5700
7995,196,TX11,92,2,5475
7996,1681,L9,41,2,9325
7997,294,L17,296,2,1325
7998,294,L26,296,2,1325
7999,294,L261,296,2,1300
8000,294,L262,296,2,1300
8001,1681,TX4,363,1,2599
8002,1681,TX4,321,2,1749
8003,1681,TX7,363,1,2624
8004,1681,TX7,321,2,1650
8005,1681,TX13,164,1,2750
8006,1681,TX13,363,2,2599
8007,1,L16,226,1,5925
8008,990,L30,226,2,2099
8009,254,L16,255,2,650
8010,254,L23,255,2,650
8011,254,L30,255,1,624
8012,1508,L44,1513,1,8175
8013,1508,L441,1585,1,8200
8014,213,L14,66,2,5150
8015,317,L7,1696,2,8550
8016,161,L13,164,1,1149
8017,164,TX13,1696,2,7200
8018,179,L13,17,2,3125
8019,179,L13,180,2,3325
8020,179,L13,16,2,2724
8021,321,TX4,1696,1,6150
8022,1328,L9,367,1,7574
8023,312,TX4,1696,1,6000
8024,88,TX14,1696,1,7775
8025,116,L12,17,1,2650
8026,116,L12,85,1,5850
8027,84,L20,389,2,6900
8028,116,L12,66,1,3150
8029,116,L12,16,1,2250
8030,116,L12,88,1,9874
8031,161,TX2,166,1,324
8032,161,TX2,1328,2,1224
8033,161,TX2,18,2,2449
8034,161,TX2,180,2,2449
8035,161,TX2,312,2,1824
8036,161,TX2,164,2,99
8037,161,TX3,1328,2,924
8038,161,TX3,18,2,2175
8039,161,TX3,180,2,2175
8040,161,TX3,312,2,1549
8041,1,L16,231,1,8325
8042,374,L20,325,1,7949
8043,374,L6,1646,1,8324
8044,399,L21,308,2,9825
8045,180,L18,325,2,8374
8046,88,L18,325,2,2099
8047,374,TX14,90,2,4425
8048,90,L21,325,1,1275
8049,88,L12,118,1,1649
8050,102,TX15,325,1,750
8051,374,TX14,12,2,4400
8052,12,TX11,325,1,725
8053,374,TX6,90,1,4125
8054,12,TX15,325,1,750
8055,374,TX6,102,1,4100
8056,102,TX11,325,1,725
8057,1331,L7,366,2,5950
8058,1331,L9,366,1,5949
8059,363,L6,375,1,7224
8060,1342,TX13,39,2,4349
8061,1342,TX13,366,2,5800
8062,376,TX8,406,1,6324
8063,18,TX5,406,1,4624
8064,1331,TX9,1691,2,1225
8065,1331,TX13,352,2,1725
8066,305,L18,164,1,12549
8067,69,L11,3,1,10125
8068,69,TX15,131,1,1875
8069,69,TX15,34,1,799
8070,1675,TX4,354,2,3850
8071,1675,TX13,354,1,3850
8072,328,L18,331,2,1174
8073,328,L20,331,1,1200
8074,328,L21,331,1,1174
8075,308,TX15,331,1,1575
8076,308,TX11,331,1,1475
8077,109,L18,333,2,16674
8078,109,L12,85,1,8674
8079,109,L12,90,1,13524
8080,109,L12,66,1,5974
8081,102,TX15,333,1,2500
8082,109,L13,42,2,11924
8083,109,L13,180,2,7000
8084,109,L7,364,2,9924
8085,43,BRT3,45,2,4899
8086,146,TX2,18,2,4200
8087,363,L6,950,1,13799
8088,1,L3,950,1,5350
8089,18,L3,950,1,3575
8090,862,L9,398,2,12449
8091,983,L3,986,2,1349
8092,1657,L6,986,2,1325
8093,862,L9,36,2,9049
8094,411,L27,185,1,750
8095,411,L5,185,1,724
8096,183,L13,185,2,299
8097,293,L17,66,2,2900
8098,293,L17,297,2,2125
8099,293,L17,296,2,1775
8100,293,L26,619,2,2375
8101,293,L26,296,2,1775
8102,293,L261,619,2,2400
8103,293,L261,296,2,1775
8104,293,L262,619,2,2400
8105,293,L262,296,2,1775
8106,351,L2,361,2,2825
8107,1680,L9,48,2,13000
8108,299,L18,301,1,750
8109,299,L18,79,1,4425
8110,299,L18,65,1,10700
8111,299,L18,82,1,7400
8112,334,TX15,70,1,50
8113,334,TX15,131,1,2225
8114,334,TX15,34,1,1149
8115,3401,BRT3,23,1,8950
8116,242,L16,253,2,5349
8117,175,TX2,180,2,2899
8118,175,TX2,18,2,2899
8119,13,L13,36,2,3649
8120,991,L30,227,2,3182
8121,22,L1,28,2,3250
8122,6,L16,227,1,3025
8123,6,L23,227,1,3000
8124,990,L30,227,2,2775
8125,948,L3,956,1,3650
8126,58,L10,65,2,3850
8127,464,L5,65,2,3775
8128,1672,L66,65,2,3800
8129,58,TX8,32,2,6125
8130,58,TX8,14,2,6400
8131,1679,L9,36,2,7424
8132,1692,L7,1693,2,699
8133,398,L9,1649,2,1350
8134,302,L20,381,2,9500
8135,300,L18,79,1,4099
8136,300,L18,77,1,3349
8137,302,L21,79,2,3274
8138,302,L21,77,2,2524
8139,71,L11,79,1,2650
8140,300,TX15,131,1,2400
8141,300,TX15,34,1,1324
8142,111,L18,330,2,14374
8143,322,L18,330,2,10424
8144,23,L1,31,2,4349
8145,31,L11,96,2,8700
8146,174,L18,330,2,14274
8147,114,L12,85,1,6574
8148,114,L12,90,1,11424
8149,12,TX15,96,1,1750
8150,12,TX11,96,1,1750
8151,34,L66,1659,1,4225
8152,34,L5,407,1,4100
8153,34,L14,191,1,4449
8154,29,TX5,1659,1,3824
8155,32,TX8,1659,1,6450
8156,36,L66,1659,1,3374
8157,36,L22,407,1,3275
8158,36,L27,407,1,3275
8159,36,L43,407,1,3250
8160,36,L5,407,1,3250
8161,36,L14,191,1,3599
8162,991,TX5,1659,1,3299
8163,37,TX8,1659,1,2299
8164,36,L13,188,2,6974
8165,36,L10,47,1,5574
8166,1,L2,343,1,1825
8167,389,TX4,352,2,4475
8168,389,TX13,352,1,4475
8169,401,L21,307,2,6700
8170,120,L33,998,1,2399
8171,120,L12,125,1,2525
8172,6991,BRT4,9,1,3374
8173,331,TX15,998,1,3050
8174,410,TX5,66,2,5725
8175,410,TX5,4,2,5250
8176,410,TX8,87,2,4875
8177,87,L12,125,1,6924
8178,410,TX8,14,2,7525
8179,180,TX4,389,1,6449
8180,1339,L4,1345,2,2050
8181,1339,TX13,164,1,475
8182,1570,L44,13,2,6424
8183,1570,L441,1628,2,6399
8184,44,BRT3,42,2,8050
8185,64,L13,145,1,7750
8186,64,L18,145,1,6324
8187,1675,TX10,376,2,5225
8188,1675,TX14,542,2,4524
8189,1675,TX14,618,2,2900
8190,1675,TX14,5242,2,5700
8191,1675,TX14,2301,2,4075
8192,2301,TX6,376,2,900
8193,1340,L4,322,2,2849
8194,16,L13,40,2,4799
8195,1342,L9,40,2,6950
8196,321,TX5,59,1,4674
8197,1333,TX9,1343,2,475
8198,1343,L9,40,2,6675
8199,1333,TX9,296,2,2750
8200,1333,TX13,164,1,600
8201,1333,TX13,1343,2,424
8202,67,L11,72,1,1574
8203,67,L11,33,1,11250
8204,67,L11,82,1,6900
8205,381,L6,387,2,4049
8206,31,L6,387,2,5899
8207,506,TX6,381,1,599
8208,506,TX10,367,1,5550
8209,506,TX10,1697,1,4725
8210,506,TX10,381,1,650
8211,5,L16,223,1,1700
8212,308,L18,310,1,6725
8213,2,L16,223,1,4625
8214,6,L1,11,1,2074
8215,1692,L7,1696,2,4250
8216,1692,L9,367,1,4249
8217,347,TX4,389,1,3650
8218,347,TX13,389,2,3600
8219,2,TX10,389,1,5625
8220,6,L1,13,1,3024
8221,64,L13,22,1,3425
8222,52,L13,22,1,10700
8223,58,L13,22,1,6800
8224,1695,TX4,17,2,3774
8225,1695,TX7,17,2,3675
8226,1701,L9,41,2,15799
8227,105,L12,91,1,15374
8228,172,L18,91,2,14024
8229,1686,L7,364,2,12799
8230,364,L20,91,1,13724
8231,1686,L7,366,2,14099
8232,366,TX14,91,2,9000
8233,399,L9,1693,1,10925
8234,206,L14,64,2,5725
8235,310,L18,315,1,4074
8236,619,L36,315,1,1999
8237,24,BRT3,8821,1,2149
8238,18,TX2,315,1,1875
8239,211,L66,64,2,4400
8240,375,L6,1650,1,9624
8241,507,TX14,388,1,3750
8242,507,TX10,388,1,3875
8243,365,TX4,311,2,5324
8244,1677,L9,188,2,14025
8245,6,L1,10,1,1774
8246,5,L1,10,1,2199
8247,312,L9,364,1,6474
8248,367,L6,33,1,7624
8249,1675,TX14,90,2,8600
8250,1675,TX14,6212,2,4524
8251,389,TX4,1508,2,6499
8252,389,TX10,215,2,5625
8253,63,L9,368,1,11774
8254,83,L20,388,2,6775
8255,79,L11,18,1,7900
8256,79,L18,314,1,8975
8257,79,L18,64,1,5800
8258,79,L18,164,1,10250
8259,79,L20,388,2,10600
8260,79,L20,389,2,11525
8261,180,TX4,354,1,2524
8262,180,TX7,354,1,2649
8263,79,TX14,1674,1,7925
8264,79,TX14,1675,1,8550
8265,300,TX15,122,1,1324
8266,300,L18,307,1,2449
8267,302,L20,77,2,2500
8268,91,L12,122,1,1949
8269,91,L33,122,1,1924
8270,402,L21,308,2,6350
8271,205,TX11,325,2,5250
8272,396,TX11,325,2,5925
8273,193,TX11,325,2,5775
8274,324,L18,325,2,5449
8275,174,L18,319,2,2649
8276,174,L36,319,2,1850
8277,174,L7,319,2,2674
8278,18,TX2,319,1,1400
8279,131,L12,139,2,14174
8280,179,TX2,319,2,1024
8281,18,TX3,319,1,1250
8282,179,TX3,319,2,749
8283,180,TX2,319,1,1375
8284,180,TX3,319,1,1225
8285,131,TX15,119,2,2075
8286,307,L18,314,1,10625
8287,280,L17,32,2,13225
8288,280,L17,293,2,8925
8289,351,L2,355,2,1249
8290,280,L17,297,2,11050
8291,34,L18,90,2,6224
8292,93,L21,397,1,7874
8293,331,L21,397,1,5674
8294,95,TX15,330,1,575
8295,330,L21,397,1,6099
8296,95,TX11,396,1,5099
8297,95,TX11,330,1,349
8298,95,TX11,93,2,824
8299,103,L12,32,1,9524
8300,103,L12,105,1,724
8301,172,L7,1692,2,8425
8302,103,L12,17,1,7624
8303,103,L13,172,2,675
8304,103,L13,17,2,8450
8305,103,L18,172,2,675
8306,103,L18,319,2,5474
8307,92,TX14,507,1,4174
8308,2,TX6,507,1,724
8309,92,TX6,507,2,4650
8310,2,TX10,507,1,650
8311,374,L6,1651,1,10249
8312,462,TX5,58,2,775
8313,462,TX5,180,2,5275
8314,462,TX8,58,2,775
8315,462,TX8,2,2,6925
8316,1702,L9,41,2,15524
8317,102,TX11,403,1,5500
8318,1,L1,9,1,3974
8319,18,L1,25,2,3800
8320,34,L66,1664,1,7225
8321,36,L66,1664,1,6374
8322,1334,TX9,17,2,3275
8323,1334,TX9,321,2,3000
8324,1334,TX9,18,2,3275
8325,1334,TX9,1691,2,1775
8326,1334,TX9,180,2,3275
8327,1334,TX13,363,2,4849
8328,1334,TX13,352,2,2249
8329,1334,TX13,39,2,4874
8330,1334,TX13,366,2,6325
8331,18,L66,191,1,5800
8332,1,L14,191,1,7400
8333,1,L66,191,1,7575
8334,35,L27,742,1,7374
8335,35,L5,742,1,7424
8336,862,L39,1272,1,6799
8337,354,TX4,862,1,1974
8338,354,TX7,862,1,1974
8339,354,TX13,862,2,1975
8340,1,L3,468,1,9600
8341,953,L3,468,1,2849
8342,110,L18,334,2,16374
8343,110,L12,90,1,12824
8344,102,TX15,99,1,2725
8345,110,L13,180,2,6325
8346,110,L13,42,2,11249
8347,81,L12,22,2,9050
