id,startstop,ligne,endstop,dir,ridedist
1856,10364,TX13,125626,1,5100
1857,125626,L11,10086,2,8025
1858,10369,L7,10164,1,10374
1859,11702,L9,10321,2,10149
1860,10019,L13,10164,1,3675
1861,11702,L9,11345,2,9299
1862,10314,L18,10164,1,1274
1863,10314,L11,125611,1,1300
1864,10314,L36,10178,1,1000
1865,39,BRT3,40,1,1024
1866,11702,L9,11342,2,8174
1868,11702,L9,10389,2,1649
1869,10389,TX13,125629,1,7200
1870,10369,L20,10086,1,6525
1871,10083,L18,10164,1,6424
1872,10369,L20,10085,1,5449
1873,10084,L11,125611,1,6350
1874,10369,L6,10018,1,6974
1875,10018,L13,10164,1,4475
1876,10018,L18,10164,1,3049
1877,10369,L6,10002,1,5449
1878,10002,L11,125611,1,4625
1879,10619,L36,10178,1,2525
1880,44,BRT3,40,1,2674
1881,10018,TX3,125629,1,2749
1882,10002,L5,10183,1,8825
1883,11681,L7,10163,1,4274
1884,10178,L13,10182,2,10949
1885,11681,L9,10188,2,12300
1886,10052,L13,10159,1,1375
1887,11681,L9,10322,2,4200
1888,11681,L9,10180,2,4725
1889,10767,L27,10158,2,1149
1890,10767,L5,10158,2,1149
1891,10294,L17,10066,2,2449
1892,10350,TX4,10322,2,1949
1893,10350,TX4,10180,2,2049
1894,10350,TX4,10018,2,2049
1895,10350,TX7,10322,2,1899
1896,10350,TX7,10180,2,1949
1897,10350,TX7,10018,2,1949
1898,10350,TX13,125611,1,2750
1899,10176,L7,11692,2,5200
1900,10176,L13,10017,2,4550
1901,10311,L9,11692,1,4399
1902,10017,TX4,10345,1,2299
1903,10017,TX7,10345,1,2399
1904,10176,L13,10178,2,1025
1905,125611,TX13,10345,2,3100
1906,10176,L18,10320,2,1899
1907,10313,L9,11692,1,3599
1908,10312,TX4,10345,1,1899
1909,10312,TX7,10345,1,1949
1910,125629,L11,10032,2,4725
1911,125629,L11,10320,2,1624
1913,10165,TX3,11328,2,1550
1914,11328,L9,11692,1,3325
1915,10165,TX3,10312,2,2200
1919,11340,L4,10001,2,5950
1920,10380,L20,10388,2,4900
1921,11340,L4,10066,2,3675
1922,10066,L6,10388,2,7099
1923,11340,L4,10032,2,5075
1924,10032,TX10,11673,1,4549
1925,125626,L11,10177,2,1025
1926,10177,L7,11673,2,10725
1927,10313,L9,10368,1,8499
1928,125626,L11,10085,2,6950
1929,10084,L20,10388,2,5975
1930,125626,L11,10066,2,4250
1931,125626,L11,10088,2,10974
1932,10088,TX14,11673,1,6899
1933,125626,L11,10032,2,5650
1936,11333,TX9,10018,2,3200
1939,11333,TX13,10363,2,4750
1940,10363,L20,10368,1,2599
1941,10363,L6,10368,1,2599
1943,11333,TX13,10366,2,6250
1944,10366,TX14,11673,2,999
1945,10366,TX10,11673,2,1000
1946,10005,L16,10224,1,2000
1947,10005,L23,10224,1,2000
1948,10063,L30,10224,2,2257
1949,10001,L16,10224,1,5175
1950,10002,L16,10224,1,4925
1951,10180,L23,10224,1,3075
1952,10398,L9,10048,2,2950
1953,11646,L6,10048,1,2950
1960,10399,L9,10059,1,825
1961,10040,L27,10741,1,3925
1962,10040,L5,10741,1,3925
1963,11657,L6,10029,2,3475
1964,10034,L10,10047,1,6424
1965,10034,L13,10048,2,8299
1966,10034,L27,10741,1,7250
1967,10034,L5,10741,1,7275
1968,10983,L3,10029,2,3449
1969,10953,L3,10764,1,6750
1970,10764,L27,10767,2,1174
1971,10764,L5,10767,2,1149
1972,10980,L3,10001,2,8599
1973,10254,L16,10001,2,6874
1974,10956,L3,10764,1,5875
1975,10764,L5,10001,2,11824
1976,10065,L10,10001,2,3199
1977,10988,L6,10032,2,3499
1978,10180,TX1,10001,1,2000
1979,10254,L30,10990,1,2649
1980,10063,L10,10001,2,4149
1981,10063,L14,10001,2,4174
1982,10063,L5,10001,2,4150
1983,10063,L66,10001,2,4175
1984,10254,L30,10037,1,4268
1985,10037,TX8,10001,2,4350
1986,10211,L14,10001,2,7924
1987,10211,L14,10064,2,4225
1988,10211,L14,10214,2,1200
1989,10059,L9,11699,1,14999
1990,10211,L14,10032,2,7050
1991,10032,TX10,10369,1,4499
1992,10211,L66,10001,2,8100
1993,10211,L66,10064,2,4400
1994,10211,L66,10059,2,1375
1995,10211,L66,10032,2,7225
2004,10001,L16,10231,1,8325
2007,11691,L7,11696,2,4600
2008,11691,L9,10367,1,4599
2009,10350,TX4,11696,1,4499
2010,10350,TX13,11696,2,4450
2011,10350,TX7,10862,1,2549
2012,10363,L20,10367,1,1949
2013,10363,L6,10367,1,1949
2014,59,BRT2,57,2,1725
2015,10862,TX12,11696,1,1750
2016,10338,L2,10341,1,825
2017,10352,L2,10359,2,1925
2018,10055,L13,10163,1,10125
2019,10044,L21,10303,2,6575
2020,10071,L11,10316,1,13000
2021,10044,L21,10302,2,6200
2022,10302,L18,10316,1,12924
2023,10055,L10,10066,2,5999
2024,10018,L11,10316,1,2450
2025,10055,L10,10064,2,4550
2026,10064,L18,10316,1,3849
2027,10619,L36,10316,1,2199
2028,10018,TX2,10317,1,2049
2029,11654,L6,10029,2,4825
2030,10065,L18,10316,1,3374
2031,11674,L7,10316,1,9224
2032,11654,L9,10018,1,6625
2033,11654,L9,10064,1,5225
2034,11654,L9,11328,1,8299
2035,11345,L7,10316,1,924
2036,10068,L11,125614,1,15650
2037,10369,L7,11680,1,5524
2038,11703,L9,11680,2,5674
2039,10001,L2,10344,1,2050
2040,10387,TX10,10001,2,4450
2041,10001,L5,10740,1,8925
2042,10180,L27,10740,1,6799
2043,10767,L27,10770,2,1325
2044,10767,L5,10770,2,1349
2045,10052,L13,10158,1,1175
2046,10180,L13,10183,2,7499
2047,10034,L27,10740,1,5949
2048,10034,L22,10411,1,5674
2049,10034,L43,10411,1,5700
2050,10034,L13,10183,2,6624
2051,10768,L27,10770,2,1050
2052,10768,L5,10770,2,1074
2053,10154,L13,10158,1,875
2054,10764,L27,10770,2,2499
2055,10764,L5,10770,2,2499
2056,10001,L3,10964,1,14775
2058,10506,TX1,10180,2,2150
2059,10506,TX1,10018,2,2000
2060,10506,TX1,44,2,1950
2061,10506,TX8,10037,1,4300
2062,10037,L27,10740,1,4324
2063,10037,L22,10411,1,4049
2064,10037,L43,10411,1,4075
2065,10037,L13,10183,2,5000
2066,22,BRT1,26,1,4125
2067,11343,L4,10031,2,3649
2068,11330,L4,11333,1,925
2069,11330,L7,10364,2,4949
2070,11330,L7,11691,2,2125
2071,11330,L9,10364,1,4974
2072,11330,L9,11691,1,2149
2073,11343,L7,10314,1,1075
2074,11343,L7,10168,1,3700
2075,11343,L9,10321,2,1700
2076,11343,L9,10180,2,2475
2077,11343,L9,10320,2,1075
2078,11343,L9,10322,2,1950
2079,10297,L17,10031,2,1649
2080,10321,TX1,10033,1,1149
2082,11343,TX9,10321,2,2450
2083,11343,TX9,10018,2,2700
2084,11343,TX9,10322,2,2650
2085,11343,TX9,10262,2,1150
2086,11343,TX9,10180,2,2700
2089,11343,TX13,10363,2,4300
2090,10363,L6,10033,1,9574
2091,11343,TX13,10262,2,1150
2092,10001,L5,10183,1,9075
2093,10369,L6,10188,1,14399
2094,10178,L13,10183,2,11224
2095,11703,L9,10188,2,18199
2096,10016,L13,10183,2,8099
2097,11698,TX10,10001,2,4450
2098,10014,L1,10018,1,1674
2099,10014,L1,10017,1,1200
2100,10014,L12,10085,1,4399
2101,10084,L20,10387,2,5675
2102,10014,L12,10066,1,1699
2103,10014,L12,10017,1,1200
2104,10014,L12,10088,1,8424
2105,10088,TX14,10387,1,6850
2106,10014,L12,10032,1,3099
2107,10032,TX10,10387,1,4499
2108,10014,L13,10180,2,1400
2109,10014,L13,10017,2,1200
2110,10014,L15,10215,2,3950
2111,10014,L15,10066,2,1724
2112,10014,L15,10017,2,1199
2113,10014,L15,10032,2,3124
2114,10014,L38,10018,2,1674
2115,10014,L38,10017,2,1199
2116,10014,L44,10017,2,1199
2117,10021,L1,10001,2,6899
2118,10021,L1,10027,2,3425
2119,10988,L6,10387,2,8849
2120,10021,L1,10029,2,4025
2121,10065,L9,11699,1,11499
2122,10021,L1,10032,2,6024
2123,10021,L12,10144,2,3099
2124,10111,L7,11698,2,11825
2125,10021,L13,10163,1,2650
2126,10317,L7,11698,2,9750
2127,10021,L38,11182,1,2499
2128,11629,L441,10017,2,1199
2129,10228,L16,10234,1,3025
2130,10018,TX4,10353,1,2199
2131,10018,TX7,10353,1,2249
2132,125611,TX13,10353,2,2950
2133,125629,TX13,10353,2,2950
2134,10078,L20,10380,2,6150
2135,10078,L20,10386,2,10300
2136,10078,L20,10388,2,11050
2137,10389,TX4,10353,2,4249
2138,10078,L20,10363,2,13675
2139,10363,TX7,10353,2,2350
2140,10389,TX13,10353,1,4249
2141,10180,TX4,10353,1,2199
2142,10180,TX7,10353,1,2249
2143,10078,TX14,11674,1,8199
2144,10078,TX14,10388,1,7949
2145,10078,TX14,11675,1,8799
2146,11675,TX4,10353,2,4249
2147,11675,TX13,10353,1,4249
2148,10078,TX6,10001,2,5400
2149,11652,L6,10032,2,8124
2150,10338,L2,10343,1,1425
2151,11652,L9,11691,1,11849
2152,10352,L2,10357,2,1324
2153,10001,L2,10343,1,1825
2154,10018,L4,11330,1,2525
2155,10065,L9,11330,1,3424
2156,10180,TX9,11343,1,2800
2157,10180,TX3,11343,1,2049
2158,11656,L9,11330,1,8249
2159,10018,TX9,11343,1,2800
2160,10018,TX3,11343,1,2049
2161,10253,L16,10066,2,5100
2162,10253,L16,10029,2,3775
2163,10946,L29,10363,2,2000
2164,10363,L6,11648,1,16149
2165,10862,L9,11648,2,13499
2166,10946,L39,10363,2,2000
2167,10255,L16,10029,2,2624
2168,10065,L9,11694,1,6949
2169,10255,L16,10001,2,6224
2170,10255,L16,10066,2,3949
2171,10255,L23,10029,2,2624
2172,10255,L23,10180,2,4249
2173,10255,L30,10036,1,2843
2174,10063,L9,11694,1,7899
2175,10374,L20,10326,1,8299
2176,10374,L6,11646,1,8324
2177,10399,L21,10307,2,9500
2178,10180,L18,10326,2,8724
2179,10032,L12,10119,1,7299
2180,2322,BRT2,6232,2,900
2181,10507,L33,10119,1,5550
2182,10382,TX14,10081,2,3550
2183,10088,L18,10326,2,2449
2184,10382,TX14,32,2,4400
2185,10088,L12,10119,1,1974
2187,10382,TX6,10081,1,3199
2188,10382,TX6,32,1,4049
2190,10382,TX6,10002,2,1100
2192,10382,TX10,10002,2,1200
2194,10369,L6,10033,1,6399
2195,10001,L10,10033,1,1200
2196,10084,L11,10033,1,2674
2197,10084,L12,10033,2,2674
2198,10001,L14,10033,1,1200
2199,10001,L16,10033,1,1200
2200,10001,L3,10033,1,1200
2201,10001,L4,10033,1,1200
2202,10001,L5,10033,1,1200
2203,10001,L66,10033,1,1200
2206,10369,L20,10375,1,4049
2207,10376,TX1,10030,2,1200
2208,10369,L7,10314,1,9099
2209,10369,L7,10168,1,11724
2211,57,BRT2,9392,2,6900
2212,10019,L1,10030,2,5825
2213,11703,L9,10320,2,9224
2214,10321,TX1,10030,1,1349
2216,11698,TX14,10081,2,6799
2217,10081,L11,10033,1,6450
2218,10081,L12,10033,2,6450
2220,11698,TX14,10507,2,3649
2221,11698,TX14,10542,2,3649
2223,11698,TX10,10002,2,4450
2224,10002,L11,10033,1,949
2225,10002,L12,10033,2,949
2226,10002,L17,10033,1,925
2229,11698,TX10,10507,2,3750
2230,11698,TX10,10376,2,4250
2231,10158,L13,10064,1,6100
2232,10005,L16,10228,1,3800
2233,10005,L3,10465,1,5100
2234,10158,L13,10061,1,4450
2235,10995,L30,10227,2,5507
2236,10158,L27,10064,2,5825
2237,10158,L27,10061,2,4175
2238,10158,L5,10064,2,5825
2239,10158,L5,10061,2,4175
2240,10183,L27,10744,1,2249
2241,10183,L5,10744,1,2274
2242,10459,L22,10064,2,5300
2243,10459,L22,10061,2,3650
2244,10459,L43,10064,2,5300
2245,10459,L43,10061,2,3650
2246,51,BRT1,49,2,5850
2247,51,BRT1,47,2,4125
2248,10067,L11,10311,1,12425
2249,10977,L3,10032,2,11418
2250,10959,L3,10764,1,2150
2251,10764,L5,10032,2,10974
2252,10136,L12,10002,2,7500
2253,10001,L2,10340,1,850
2254,10136,L33,10506,2,6275
2255,56,BRT4,66,2,6549
2256,10258,L16,10066,2,2950
2257,10066,L12,10122,1,9924
2258,10258,L16,10001,2,5224
2259,10506,L33,10122,1,7324
2260,44,BRT4,30,1,9700
2261,10505,L23,10180,2,3249
2262,10017,L12,10122,1,10424
2263,10381,L20,10388,2,4375
2264,10381,L6,10388,2,4374
2265,10375,TX14,10368,1,3949
2266,10375,TX10,10368,1,4099
2267,10375,L6,10018,1,2924
2268,10018,L9,10368,1,9899
2272,11696,L7,11673,2,1650
2273,6232,BRT2,65,2,2900
2274,6232,BRT4,65,2,2850
2275,10052,L9,11695,1,14174
2276,10052,L13,10164,1,13150
2277,125629,TX13,11677,2,4450
2278,11674,L7,11677,1,3474
2279,10388,L9,11677,2,3774
2280,10052,L6,10389,2,15274
2281,10389,TX4,11677,2,2750
2282,10052,L6,10363,2,16974
2283,10363,TX7,11677,2,899
2284,10389,TX13,11677,1,2749
2285,11656,L9,10365,1,13799
2286,10973,L3,10001,2,14418
2287,10380,L20,10391,2,6900
2288,11657,L6,10391,2,13849
2289,10973,L3,10066,2,12143
2290,10018,TX4,10365,1,5299
2291,10052,L9,10365,1,15799
2292,10052,L6,10391,2,16324
2293,10764,L27,10180,2,9875
2294,10180,TX4,10365,1,5299
2295,10764,L5,10066,2,9549
2296,10206,L14,10214,2,2699
2297,10211,L66,11672,2,1075
2298,10394,L21,10057,1,2950
2308,10364,L6,10003,1,8874
2309,11680,L7,10314,1,3575
2310,11680,L7,10168,1,6200
2311,11680,L7,11342,1,2199
2312,11680,L9,10322,2,4425
2313,11680,L9,11342,2,2199
2314,10321,TX1,10031,1,1549
2315,10346,L2,10351,1,2050
2316,10293,L17,10031,2,3775
2317,11692,TX4,10862,1,2249
2318,11692,TX4,10321,2,2049
2320,11692,TX7,10862,1,2249
2321,11692,TX7,10321,2,1949
2323,11692,TX13,125626,1,2600
2325,11692,TX13,11331,1,2050
2326,11692,TX13,10363,2,2250
2327,10180,L27,10411,1,6524
2328,10018,L5,10411,1,6875
2329,10767,L27,10459,2,1650
2330,10767,L5,10459,2,1674
2331,10002,L5,10411,1,8400
2332,10017,L13,10183,2,7699
2333,11681,TX4,10180,2,1999
2334,11681,TX4,10018,2,1999
2335,11681,TX4,10322,2,1899
2336,11681,TX7,10180,2,1899
2337,11681,TX7,10018,2,1899
2338,11681,TX7,10322,2,1849
2339,11681,TX13,125611,1,2700
2340,10177,L13,10183,2,11874
2341,10002,L5,10410,1,7900
2342,10506,L24,10511,1,5675
2343,10506,L45,10511,1,5675
2344,10507,L24,10511,1,5100
2345,10507,L45,10511,1,5100
2352,10250,L16,10258,2,3450
2353,10032,L6,10391,2,7649
2354,34,BRT2,7791,1,7000
2355,10065,L9,10365,1,8974
2356,10017,TX4,10365,1,5299
2357,10018,L9,10365,1,8049
2358,11692,L7,10365,2,3075
2359,11692,L9,10365,1,3049
2360,10345,TX4,10365,1,2999
2361,10345,TX13,10365,2,3000
2362,11328,L7,10365,2,6375
2363,10001,L4,11330,1,4300
2364,11330,TX13,10365,2,5100
2365,10002,L11,10314,1,3325
2366,10319,L7,10365,2,6675
2367,125611,TX13,10365,2,6100
2368,10111,L7,10365,2,9450
2369,11691,L7,10365,2,3425
2370,10261,TX13,10365,2,3850
2371,10062,L9,10365,1,10699
2372,11674,L7,10391,1,1699
2373,10001,TX10,10388,1,4549
2374,10388,L9,10391,2,1999
2375,10001,TX10,11675,1,5449
2376,11675,TX4,10365,2,1049
2377,11675,TX12,10365,2,1149
2378,11675,TX13,10365,1,1049
2379,11701,L9,10180,2,11199
2380,10018,L66,11661,1,7500
2381,10340,L2,10347,1,2700
2382,10180,L23,10468,1,6324
2383,10002,L3,10468,1,9350
2384,10001,L3,10468,1,9600
2385,10005,L23,10468,1,5249
2386,10005,L3,10468,1,6425
2387,10953,L3,10468,1,2849
2388,3402,BRT4,65,2,8900
2389,3402,BRT4,66,2,6974
2390,10001,L3,10956,1,7625
2391,10363,L6,10376,1,7724
2392,10180,L23,10227,1,4475
2393,10363,L6,10948,1,12424
2394,10990,L30,10227,2,2775
2395,10018,L16,10227,1,4825
2396,10862,L9,10036,2,9049
2397,10018,L3,10956,1,5850
2398,10363,TX4,10018,2,4649
2399,10363,TX4,10180,2,4649
2400,10363,TX7,10018,2,4500
2401,10363,TX7,10180,2,4500
2402,11331,L7,11692,2,2174
2403,11331,L9,11692,1,2174
2404,11331,TX13,11680,2,1950
2405,10312,TX4,11680,1,1749
2406,10312,TX7,11680,1,1799
2407,11342,L9,10320,2,1350
2408,11331,TX9,10262,2,1150
2412,11652,L6,10066,2,6699
2413,10018,L11,125614,1,4075
2414,10018,L4,11333,1,3450
2415,10018,TX9,125614,1,3449
2416,11652,L6,10389,2,14724
2417,10389,TX13,125614,1,6800
2418,11652,L9,10018,1,7199
2419,11652,L9,11330,1,9699
2421,10053,L10,10066,2,6849
2422,10110,L13,10188,2,14999
2423,10018,L6,10188,1,7424
2424,10322,L9,10188,2,8100
2425,10180,L27,10741,1,8100
2426,10018,L5,10741,1,8450
2427,10018,L10,10047,1,7600
2428,10110,L12,10066,1,5274
2429,10110,L12,10017,1,4775
2430,10110,L18,10180,2,4849
2431,10110,L18,10320,2,3474
2432,10320,L9,10188,2,8975
2433,10110,L7,10364,2,9225
2434,10110,L7,11328,2,3450
2435,11345,L9,10188,2,9200
2436,10111,L36,10320,2,2274
2437,62,BRT3,65,2,4049
2438,62,BRT3,8842,2,1899
2439,11268,TX2,10018,2,3699
2440,11268,TX2,11328,2,2449
2441,11268,TX2,10180,2,3699
2442,10005,L23,10466,1,4400
2443,10005,L3,10466,1,5575
2444,10005,L16,10229,1,4275
2445,10770,L27,10461,2,1175
2446,10401,L21,10379,2,4775
2447,10770,L27,10064,2,5650
2448,10035,L18,10332,2,9399
2449,10396,TX11,10377,2,4100
2450,10376,L20,10377,1,9324
2451,10770,L5,10461,2,1175
2452,10770,L5,10064,2,5625
2453,10459,L22,10461,2,825
2454,10459,L43,10461,2,850
2455,10158,L13,10055,1,1524
2456,51,BRT1,50,2,1049
2457,51,BRT1,46,2,5175
2458,10377,L21,10396,1,4775
2459,10409,L27,10743,1,3250
2460,10409,L5,10743,1,3274
2461,10377,L21,10398,1,7300
2462,10035,L27,10743,1,7624
2463,10035,L5,10743,1,7674
2464,10005,L3,10764,1,10325
2465,10377,TX11,10396,1,4100
2466,10355,L2,10032,2,2200
2467,10002,L5,10184,1,9000
2468,10178,L13,10184,2,11399
2469,11680,L9,10188,2,12525
2470,10052,L13,10157,1,1000
2471,10767,L27,10157,2,949
2472,10767,L5,10157,2,974
2473,10016,L13,10184,2,8274
2474,10180,L27,10184,1,7124
2475,10018,L5,10184,1,7475
2476,11341,L4,10322,2,2424
2477,10016,L12,10120,1,9874
2478,11341,L4,10001,2,5525
2479,10506,L33,10120,1,6400
2480,11341,L4,10320,2,1549
2481,10320,L18,10326,2,10099
2482,11341,L4,10066,2,3249
2483,11331,L7,10364,2,4649
2484,10364,L20,10326,1,14924
2485,11331,L9,10364,1,4649
2486,11342,L7,10168,1,4000
2487,10111,L12,10120,1,13849
2488,11342,L7,10314,1,1375
2489,10319,L18,10326,2,10424
2490,11342,L9,10322,2,2225
2491,11342,L9,10041,2,7350
2492,11342,L9,10180,2,2750
2493,125626,L11,10322,2,3425
2494,10088,L33,10120,1,2250
2495,125626,L11,10097,2,14124
2496,10177,L18,10326,2,11624
2497,125626,L11,10090,2,11799
2498,11332,TX9,10322,2,2800
2499,11332,TX9,10321,2,2600
2500,11332,TX9,10180,2,2850
2501,11332,TX13,125611,1,899
2502,11332,TX13,10363,2,4400
2503,10363,L20,10326,1,15099
2504,11678,L9,10180,2,5974
2505,11694,TX4,10180,2,3349
2506,11694,TX7,10180,2,3250
2507,11694,L7,10364,2,1449
2508,11694,L9,10364,1,1449
2509,11678,L7,10163,1,5550
2510,10178,L13,10180,2,3725
2511,10319,L18,10180,2,1699
2512,11678,L7,11681,1,1275
2513,11678,L7,10168,1,7225
2514,11678,L7,10144,1,7400
2515,10319,L36,10619,2,1524
2516,10319,L11,10066,2,2000
2517,11678,L7,11342,1,3224
2518,11342,L4,10066,2,3049
2519,11678,L7,11345,1,4350
2520,60,BRT3,65,2,1649
2521,11691,TX9,10180,2,1449
2522,11345,TX2,10180,2,1249
2523,11345,TX3,10180,2,1250
2524,11694,TX13,125611,1,4050
2525,10177,L13,10180,2,4375
2526,11694,TX13,10262,1,1700
2527,10162,L36,10619,2,2524
2528,11694,TX13,11331,1,3050
2529,61,BRT3,65,2,2674
2530,11694,TX13,11681,1,1350
2531,10164,TX2,10180,2,2349
2532,11694,TX13,125627,1,3850
2533,125627,TX3,10180,2,3150
2534,11694,TX13,10363,2,1249
2535,10036,L22,10413,1,5925
2536,10036,L43,10413,1,5900
2537,21,BRT1,27,1,5850
2538,10090,L21,10398,1,10874
2539,10388,L9,10398,2,15324
2540,10180,L9,10398,2,5100
2541,10034,L9,10398,2,4250
2542,11654,L6,11657,2,1350
2544,11654,L9,10399,1,1374
2545,10980,L3,10983,2,900
2546,11680,L9,10398,2,10050
2547,10052,L6,11657,2,2474
2549,10052,L9,10399,1,2499
2551,10380,TX6,32,1,4899
2552,10380,TX8,10042,1,6450
2554,10380,TX10,10388,1,4349
2555,10765,L27,10767,2,924
2556,10765,L27,10180,2,9625
2557,10765,L5,10001,2,11599
2560,10765,L5,10767,2,924
2566,10765,L5,10066,2,9324
2567,10765,L5,10032,2,10749
2579,10460,L5,10059,2,1774
2580,10182,L13,10188,2,1449
2581,10159,L13,10163,1,11450
2582,10159,L13,10058,1,2525
2583,10058,L9,11695,1,11200
2584,10159,L13,10164,1,11775
2585,10396,L21,10057,1,1850
2586,50,BRT1,48,2,1000
2587,10460,TX5,10041,2,1150
2588,10460,TX5,10180,2,5649
2589,10460,TX8,10041,2,1150
2590,10359,L2,10032,2,1325
2591,10002,L3,10960,1,11500
2592,10189,L14,10192,1,1224
2593,11658,L66,10192,1,974
2594,10105,L12,10085,1,10099
2595,10105,L12,10066,1,7399
2596,10105,L12,10017,1,6899
2597,10105,L12,10088,1,14124
2598,10088,TX14,10369,1,6850
2599,10105,L12,10032,1,8799
2600,10172,L13,10180,2,7975
2601,10172,L13,10017,2,7775
2602,10172,L18,10086,2,9824
2603,10083,L20,10387,2,6475
2604,10172,L18,10180,2,6499
2605,10172,L18,10320,2,5124
2606,10313,L9,11699,1,9174
2607,10172,L18,10088,2,12774
2608,3292,BRT3,65,2,5949
2609,3292,BRT3,8842,2,3799
2610,10018,L11,10313,1,1400
2611,10065,L18,10313,1,2325
2612,10619,L36,10313,1,1149
2613,10018,L4,10313,1,1400
2614,10065,L9,10313,1,2324
2615,10180,TX2,10313,1,999
2616,10180,TX3,10313,1,999
2617,10504,L3,10029,2,5124
2618,11656,L9,10313,1,7150
2619,10018,TX2,10313,1,999
2620,10018,TX3,10313,1,999
2621,10228,L16,10236,1,3875
2622,96,BRT3,60,2,9374
2623,10154,L13,10059,1,3950
2624,10189,L14,10194,1,1849
2625,11658,L66,10194,1,1599
2626,10154,L13,10054,1,2150
2627,10154,L13,10159,1,1075
2630,10768,L27,10059,2,3675
2631,10768,L27,10461,2,2225
2633,10768,L27,10460,2,1925
2637,10768,L5,10059,2,3699
2638,10768,L5,10461,2,2250
2640,10768,L5,10460,2,1924
2644,10052,L10,10059,2,3124
2645,10052,L10,10058,2,2774
2646,10052,L10,10055,2,1575
2649,10034,L14,10194,1,5250
2650,10034,L66,10194,1,5425
2651,10052,L6,11654,2,1124
2652,10991,TX5,10209,1,4650
2653,10032,TX8,10209,1,7800
2654,10052,L9,10059,1,3324
2655,10040,L66,10194,1,2075
2656,10052,L9,11654,1,1124
2657,10052,L9,10058,1,2974
2658,10058,TX5,10209,1,1650
2659,10058,TX8,10209,1,1650
2660,10155,L13,10163,1,12200
2661,10155,L13,10058,1,3275
2662,10155,L13,10018,1,8050
2663,10155,L13,10164,1,12525
2667,10769,L27,10059,2,3350
2668,10769,L27,10180,2,8100
2669,10180,TX4,11695,1,3699
2670,10180,TX7,11695,1,3799
2671,10769,L5,10059,2,3374
2672,10769,L5,10066,2,7800
2673,10018,L14,10193,1,6175
2674,10018,L66,10193,1,6350
2675,10042,L21,10402,2,2800
2676,10388,L9,10321,2,9449
2677,10321,TX5,10193,1,6550
2678,10388,L9,10037,2,12699
2679,10037,TX8,10193,1,3650
2680,10370,L20,10376,1,4099
2681,10370,L20,10090,1,9849
2682,10090,L21,10395,1,7624
2683,10090,TX11,10193,1,6500
2684,10376,TX8,10193,1,7950
2685,10370,L6,10376,1,4099
2686,10399,L21,10402,2,3475
2687,10370,L6,10033,1,5949
2688,10066,TX5,10193,1,6100
2689,7002,BRT2,9392,2,5975
2690,10004,TX5,10193,1,5800
2691,11674,TX14,32,2,7949
2692,32,TX11,10193,1,6500
2693,11674,TX14,10542,2,3949
2694,11674,TX10,10001,2,4800
2695,11674,TX10,10376,2,4600
2696,10370,L20,10330,1,12699
2698,10370,L20,10085,1,4999
2699,10085,L11,10095,2,6674
2700,10090,TX15,10095,1,1550
2701,10090,TX11,10095,1,1550
2702,10370,L20,10329,1,12499
2704,10032,L11,10095,2,7974
2705,10319,L11,10095,2,11374
2706,10320,L11,10095,2,11074
2707,1712,BRT2,66,2,4575
2708,10386,TX14,10081,2,6599
2709,10088,L11,10095,2,2649
2710,10386,TX14,32,2,7449
2711,32,TX15,10095,1,1550
2712,32,TX11,10095,1,1550
2713,10386,TX10,10002,2,4300
2714,10073,L11,10002,1,8425
2715,10002,L66,11663,1,9625
2716,10330,L21,10395,1,4774
2717,11660,L66,11663,1,924
2718,10303,L18,10064,1,8699
2719,10035,L66,11663,1,6424
2720,10303,L20,10380,2,8600
2721,10001,L66,11663,1,9875
2722,10096,TX11,11660,1,4300
2723,10001,L10,10037,1,4600
2724,10001,L14,10037,1,4600
2725,10001,L5,10037,1,4600
2726,10001,L66,10037,1,4600
2727,10180,L13,10037,2,2499
2728,10180,L22,10037,1,2474
2729,10180,L27,10037,1,2474
2730,10990,L30,10037,1,1618
2731,10018,L43,10037,1,2800
2732,10053,L10,10062,2,4175
2733,10052,L13,10062,1,6025
2734,10767,L27,10062,2,5725
2735,10767,L5,10062,2,5750
2736,11656,L9,10062,1,3100
2737,44,BRT1,22,1,2350
2738,10066,TX5,10037,1,2450
2739,10178,L13,10037,2,6224
2740,10004,TX5,10037,1,2150
2741,10018,L10,10037,1,2825
2742,10016,L13,10037,2,3099
2743,10018,L14,10037,1,2825
2744,10018,L5,10037,1,2825
2745,10018,L66,10037,1,2825
2746,10296,TX5,10037,1,2900
2747,10177,L13,10037,2,6874
2748,11702,L9,10320,2,9524
2749,10320,L18,10335,2,13074
2750,10086,L18,10335,2,8374
2751,10180,L18,10335,2,11699
2752,10319,L18,10335,2,13399
2753,10038,L10,10044,1,2949
2754,10038,L13,10044,2,2974
2755,10038,L14,10194,1,3124
2756,10395,L21,10055,1,1700
2757,10038,L22,10410,1,3099
2758,10160,L13,10055,1,875
2759,10038,L22,10409,1,2774
2760,10396,L21,10055,1,974
2761,10038,L22,10406,1,1574
2762,10042,L21,10044,2,1000
2763,10038,L27,10741,1,5150
2764,10038,L27,10410,1,3099
2765,10038,L27,10409,1,2774
2766,10038,L27,10406,1,1574
2767,10038,L43,10410,1,3100
2768,10038,L43,10409,1,2774
2769,10038,L43,10406,1,1600
2770,10038,L5,10741,1,5150
2771,10038,L5,10410,1,3075
2772,10038,L5,10409,1,2775
2773,10038,L5,10406,1,1575
