ind,trip,type
54107,4668,2
93544,3680,2
93544,9733,3
93544,3687,2
93544,7191,3
93544,3679,2
93544,9732,3
78266,265,2
78266,835,3
78266,836,3
78266,837,3
78266,838,3
78266,834,3
78266,5523,3
78266,5524,3
78266,5525,3
78266,269,2
78266,271,2
78266,5508,3
78266,5509,3
78266,5510,3
78266,276,2
78266,280,2
78266,281,2
78266,5511,3
78266,285,2
23596,9779,1
23596,9780,2
23596,2037,3
23596,4694,2
23596,1988,3
23596,4695,2
23596,9781,2
23596,4696,2
23596,9068,2
23596,4437,2
23596,3657,2
23596,147,3
23596,9782,2
23596,9783,3
23596,9784,2
23596,9785,2
98377,7778,1
98377,1183,1
98377,2688,2
98377,7779,3
98377,2690,2
98377,2691,2
98377,2692,2
98377,2693,2
98377,9786,3
98377,859,2
98377,6748,2
98377,6749,2
64894,919,1
64894,136,2
64894,1389,3
64894,2887,2
64894,912,3
64894,2889,2
64894,937,3
64894,450,2
64894,5801,2
64894,1978,3
64894,449,2
64894,1873,3
64894,145,2
64894,3697,2
64894,415,2
64894,947,3
92714,709,2
92714,6081,3
92714,685,2
92714,6913,3
92714,700,2
92714,9787,3
92714,686,2
32970,6278,2
32970,3575,3
32970,9788,2
32970,5093,3
32970,9789,2
32970,5094,3
32970,9790,2
32970,5095,3
32970,9385,2
32970,5096,3
32970,3000,3
32970,3001,3
32970,3002,3
32970,3003,3
12121,1022,2
12121,7449,3
12121,9791,2
12121,3585,3
12121,1024,2
12121,1871,2
12121,3584,3
12121,3695,2
12121,7451,3
12121,4153,2
12121,9792,3
12121,1019,2
12121,9665,3
12121,1021,2
12121,1874,2
12121,9793,3
12121,1877,2
12121,9794,3
12121,1876,2
12121,3524,2
12121,6406,3
12121,1879,2
12121,1881,2
12121,1880,2
12121,3535,2
12121,1882,2
12121,5152,3
12121,1884,2
41972,5442,1
41972,3499,2
41972,2957,3
41972,3500,2
41972,5443,3
41972,1442,3
41972,1443,3
41972,1085,3
41972,5444,2
41972,5445,2
41972,5446,2
41972,3498,2
41972,3501,2
41972,5447,2
41972,5448,2
89670,4519,2
89670,3940,3
89670,9795,2
89670,470,3
89670,9796,2
89670,477,3
89670,478,3
89670,6586,3
89670,9797,2
89670,6587,3
89670,6588,3
89670,6589,3
89670,6590,3
89670,6591,3
89594,9798,1
89594,9799,1
89594,3349,2
89594,6165,3
89594,6166,3
89594,6168,3
89594,1801,2
89594,201,2
89594,9800,3
89594,3350,2
89594,6170,3
89594,8256,2
89594,2479,3
89594,3351,2
89594,1550,3
89594,104,2
89594,7854,3
89594,7855,3
89594,9801,3
89594,2417,2
89594,6169,3
89594,3346,2
89594,9802,3
89594,9803,2
89594,9804,3
89594,9805,2
89594,9806,3
89594,9807,2
89594,9808,3
41902,9809,1
41902,3494,2
41902,7,3
41902,3495,2
41902,5082,3
41902,5083,3
41902,466,2
41902,5306,3
41902,5086,3
41902,3497,2
41902,6759,2
41902,9810,3
41902,3498,2
41902,6760,2
41902,476,2
41902,9023,3
41902,8509,2
41902,3499,2
41902,3500,2
41902,487,2
41902,4287,2
41902,6761,2
41902,9811,2
41902,9812,2
41902,9813,2
35678,977,2
35678,1172,3
35678,980,2
35678,1104,2
35678,7892,3
35678,2595,2
35678,2597,2
66205,616,2
66205,835,3
66205,836,3
66205,837,3
66205,838,3
66205,834,3
66205,5915,3
66205,3921,3
66205,3922,3
66205,579,2
66205,7184,3
66205,3936,3
66205,3937,3
66205,587,2
57968,6048,2
57968,9814,3
57968,6050,2
57968,6049,2
57968,6805,2
57968,546,3
57968,6802,2
57968,264,3
57968,6807,2
57968,278,3
57968,6806,2
57968,6810,2
57968,2723,3
57968,2818,2
57968,261,3
57968,2819,2
60525,9111,1
60525,9570,1
60525,507,2
60525,585,3
60525,222,2
60525,580,3
60525,6253,3
60525,198,2
60525,9112,3
54280,9815,1
12615,9816,1
12615,5611,2
12615,1592,3
12615,5612,2
12615,9817,2
12615,1594,3
12615,2777,2
12615,4483,3
12615,1596,3
12615,9818,2
12615,5735,2
12615,9819,2
79231,5526,2
79231,2471,3
79231,2684,2
79231,6170,3
79231,3605,2
79231,1550,3
79231,3604,2
79231,2474,3
89706,3458,1
89706,9073,2
89706,4798,3
89706,5874,2
89706,2747,3
89706,394,3
89706,4799,3
89706,5875,2
89706,8790,3
89706,9820,3
89706,1821,2
89706,7898,3
89706,2435,2
89706,3716,3
89706,3372,2
89706,7894,3
89706,2785,2
89706,3818,3
89706,2442,2
89706,7893,3
89706,1259,2
89706,3821,3
89706,2444,2
89706,5250,3
89706,3454,2
89706,9821,3
89706,2448,2
89706,9822,2
55313,5892,2
55313,3770,3
69785,4262,2
69785,1389,3
69785,4261,2
69785,912,3
69785,9647,2
69785,9823,2
69785,9824,2
69785,947,3
69785,9825,2
69785,919,3
59662,7071,1
59662,136,2
59662,5120,3
59662,133,2
59662,3176,3
59662,3178,3
59662,7072,3
59662,7073,3
59662,138,2
59662,9826,3
59662,145,2
7877,2699,2
7877,4732,3
7877,601,2
7877,3995,2
65569,9827,1
65569,8925,2
65569,2405,3
65569,2406,3
65569,6736,2
65569,2767,3
65569,8929,2
65569,9828,2
65569,2769,3
65569,9829,2
65569,5864,3
65569,5865,3
65569,8932,2
65569,9830,2
65569,5867,3
65569,9831,2
65569,3570,3
65569,5869,3
37834,2854,1
37834,2855,2
37834,2410,3
37834,2856,2
37834,3634,3
37834,3635,3
37834,2857,2
37834,3239,3
37834,2858,2
37834,2859,3
37834,2860,2
37834,3631,3
37834,3632,3
37834,2499,2
37834,8906,2
37834,8907,2
37834,2502,2
37834,8908,2
37834,8909,2
37834,8910,2
37834,5380,2
33261,2490,2
33261,5092,3
33261,2415,2
33261,6765,3
33261,2416,2
33261,6767,3
33261,6768,3
33261,1091,2
33261,1097,2
33261,6769,3
33261,1095,2
33261,5094,3
33261,5234,2
33261,5095,3
33261,2492,2
33261,5096,3
33261,3000,3
33261,3001,3
33261,3002,3
33261,1104,2
33261,3575,3
33261,1100,2
33261,5093,3
33261,2414,2
33261,2126,2
33261,4,2
33261,3003,3
33261,1110,2
33261,2418,2
65174,6094,1
65174,2325,1
65174,9832,1
65174,9833,1
65174,6091,2
65174,1374,3
65174,6092,2
65174,3832,2
65174,4928,2
65174,9834,3
65174,3833,2
65174,4929,2
65174,3834,2
65174,4930,2
65174,3835,2
65174,4931,2
65174,158,2
65174,1371,3
65174,859,2
65174,6700,3
4953,1,1
4953,1117,1
4953,9,2
4953,4084,3
4953,3722,3
4953,13,2
4953,1119,3
4953,3724,3
4953,14,2
4953,15,2
4953,4085,3
4953,17,2
4953,1375,2
4953,676,3
4953,18,2
4953,374,2
4953,879,2
4953,4086,3
4953,4087,3
4953,4088,3
4953,1376,2
4953,1356,3
4953,19,2
4953,1848,2
4953,5,2
4953,880,2
4953,4083,3
4953,378,2
4953,379,2
4953,382,2
4953,3,2
4953,20,2
4953,21,2
4953,22,2
4953,5070,2
4953,5641,2
4953,4090,3
4953,42,3
4953,5642,2
4953,5073,2
32753,3282,2
32753,8090,3
32753,1594,3
32753,3284,2
31891,3343,1
31891,1187,2
31891,2160,3
31891,2162,3
31891,2165,3
31891,2166,3
31891,4173,2
31891,4174,3
31891,1189,2
31891,1190,2
31891,6017,3
31891,6018,3
31891,6019,3
31891,3338,2
31891,3865,3
31891,6020,3
31891,4175,2
31891,7232,3
31891,3906,2
31891,5917,3
31891,5918,3
31891,5920,3
31891,1603,2
31891,2430,3
31891,2892,3
31891,2902,3
31891,4180,2
31891,9835,3
31891,2594,2
31891,9836,3
31891,4182,2
31891,4183,3
31891,9837,2
31891,8616,3
31891,9838,2
42764,9839,1
42764,9840,1
42764,3500,2
42764,5760,3
42764,1291,3
42764,8346,2
42764,2186,3
42764,8345,2
42764,1694,2
42764,5776,3
42764,9841,2
42764,5754,3
42764,3498,2
42764,3501,2
42764,5448,2
42764,5447,2
30762,3311,2
30762,2710,3
30762,3313,2
30762,3178,2
30762,2706,3
30762,6894,2
30762,2708,3
30762,7752,2
30762,3438,2
30762,9842,2
30762,9843,2
30762,2717,3
30762,9844,2
30762,2719,3
30762,2415,2
30762,2713,3
30762,1091,2
30762,1097,2
30762,2714,3
30762,3318,2
30762,9645,3
30762,988,2
30762,989,2
30762,9646,3
30762,3322,2
30762,3324,2
30762,2493,2
31289,2415,2
31289,2732,3
31289,1091,2
31289,1097,2
31289,7443,3
31289,5240,2
31289,6268,3
31289,1104,2
31289,7802,3
31289,6026,2
31289,4845,2
1616,2043,1
1616,2753,1
1616,1438,2
1616,2560,3
1616,8542,3
1616,8543,3
1616,385,2
1616,5011,3
1616,387,2
1616,389,2
1616,390,2
1616,391,2
1616,392,2
1616,1529,2
1616,9845,3
1616,5,2
1616,1531,2
1616,9,2
1616,5810,3
1616,4504,2
1616,3645,3
1616,3646,3
1616,1532,2
1616,367,2
1616,1533,2
1616,13,2
1616,1534,2
1616,14,2
1616,1535,2
1616,2749,3
1616,369,2
1616,2607,3
1616,2608,3
1616,3456,2
1616,8337,3
1616,8338,3
1616,8339,3
1616,1536,2
1616,17,2
1616,1537,2
1616,372,2
1616,5386,3
1616,18,2
1616,3314,2
1616,3668,3
1616,1538,2
1616,374,2
1616,1539,2
1616,19,2
1616,120,2
1616,2275,2
1616,21,2
1616,8544,3
1616,8545,3
1616,2277,2
1616,22,2
1616,8887,2
1616,1453,2
1616,9846,2
1616,8889,2
1616,8890,2
1616,2283,2
1616,4865,3
1616,9847,2
1616,4515,2
1616,9848,3
1616,28,2
1616,9849,3
1616,9850,2
1616,9851,3
1616,9852,3
1616,9853,3
1616,8892,2
93994,8268,1
93994,8269,1
93994,6220,1
93994,9854,1
38398,2588,2
38398,3926,3
38398,3927,3
38398,3928,3
38398,3929,3
38398,3303,2
38398,834,3
38398,6773,3
38398,3931,3
38398,2591,2
38398,9855,3
38398,3932,3
38398,9856,3
25704,9857,1
25704,9858,1
25704,9859,1
25704,9860,1
25704,7275,1
25704,6061,1
25704,6063,1
25704,6065,1
25704,9861,2
25704,6056,3
25704,6057,3
25704,6060,3
25704,6062,3
25704,6064,3
25704,5482,3
25704,5483,3
25704,9552,3
25704,9862,2
25704,9863,2
25704,6071,3
25704,6073,3
25704,9864,3
25704,9865,2
25704,9866,2
25704,5810,2
25704,7027,3
25704,9867,2
25704,9868,2
25704,3429,3
25704,4245,3
25704,9869,2
25704,9870,3
25704,9871,3
25704,9872,2
25704,9873,3
25704,9874,2
25704,755,2
25704,9875,3
25704,3267,2
25704,1204,3
25704,9876,2
25704,9877,3
25704,9878,2
25704,9879,3
25704,9880,3
25704,9881,2
25704,5485,2
25704,9882,3
25704,9883,2
25704,9884,2
25704,9885,2
25704,9886,3
12059,3101,2
12059,1200,3
12059,1201,3
12059,8131,2
12059,4747,3
12059,9887,2
12059,4451,3
12059,1202,3
12059,1203,3
12059,5611,2
12059,4745,3
12059,5612,2
12059,9888,2
12059,4751,3
12059,4037,2
12059,4039,2
12059,9889,2
12059,4042,2
12059,4044,2
12059,9890,2
73235,2047,2
73235,6170,3
73235,3288,2
73235,55,3
73235,2985,2
73235,1550,3
73235,2052,2
73235,2991,2
73235,2997,2
73235,2471,3
73235,2054,2
73235,2995,2
73235,3298,2
73235,1562,3
73235,3299,2
73235,2468,3
73235,3301,2
73235,3302,2
15807,1357,2
15807,997,3
15807,304,2
15807,998,3
15807,3542,2
15807,3543,2
57870,9891,1
57870,2928,2
57870,357,3
57870,5863,2
57870,4360,3
57870,4361,3
57870,955,2
57870,2507,3
57870,5866,2
57870,4363,3
57870,2508,3
57870,5868,2
57870,4365,3
57870,4366,3
11968,3246,2
11968,7863,3
50246,9892,2
50246,6873,3
50246,7181,2
50246,5404,3
50246,9893,2
50246,9298,2
50246,6870,3
50246,516,2
50246,5402,3
50246,9300,2
50246,1614,2
50246,9894,3
17043,3101,2
17043,6564,3
17043,8331,3
17043,4037,2
17043,4042,2
46709,1461,2
46709,1898,3
46709,4575,2
46709,132,3
46709,5449,2
46709,2027,3
46709,2028,3
46709,1464,2
46709,5772,3
46709,1466,2
46709,5454,2
46709,2073,3
46709,2074,3
26402,1035,1
26402,1036,1
26402,1040,1
26402,1044,1
26402,2000,2
26402,303,3
26402,1287,2
26402,305,3
26402,306,3
26402,307,3
26402,2001,2
26402,297,3
26402,308,3
26402,1037,2
26402,299,3
26402,310,3
26402,311,3
26402,1289,2
26402,301,3
26402,1222,3
26402,2330,3
26402,3930,2
26402,2348,3
26402,2332,3
26402,312,3
26402,313,3
26402,9411,3
26402,2002,2
26402,1230,3
26402,2004,2
26402,1039,2
26402,1293,2
26402,2329,3
26402,3912,2
26402,2006,2
26402,333,3
26402,2007,2
26402,2008,3
26402,2009,2
26402,335,3
26402,2005,2
26402,331,3
26402,1223,3
26402,9895,2
26402,2327,3
26402,2010,2
26402,2011,2
26402,5964,3
26402,5965,3
26402,2013,2
26402,421,3
26402,2014,2
26402,2015,3
26402,423,3
26402,424,3
26402,425,3
26402,2016,3
26402,2012,3
26402,6943,2
26402,440,3
26402,2019,2
26402,9896,3
26402,2021,2
26402,2022,2
26402,9897,2
57896,1180,2
57896,264,3
57896,2117,2
57896,132,3
57896,287,2
57896,2027,3
57896,2028,3
57896,6730,2
57896,278,3
57896,1184,2
57896,288,2
57896,6812,2
57896,2030,3
57896,1186,2
57896,3793,2
57896,9898,3
57896,6561,2
57896,261,3
7094,1871,2
7094,9561,3
7094,2079,2
7094,2092,2
92318,1835,1
92318,3680,2
92318,1851,3
92318,1852,3
92318,1836,3
92318,1837,3
92318,1838,3
92318,1839,3
92318,1840,3
92318,1841,3
92318,1853,3
92318,252,3
92318,2912,2
92318,5272,3
92318,3685,2
92318,5273,3
92318,3687,2
92318,1857,3
92318,3732,2
92318,1102,3
92318,1376,3
92318,1848,3
92318,1859,3
92318,3689,2
66245,2570,2
66245,4314,3
66245,1891,2
66245,357,3
66245,1890,2
66245,4390,3
66245,4391,3
23899,8369,2
23899,7914,3
23899,7915,3
23899,9899,2
23899,8120,3
23899,7916,3
23899,815,2
23899,8372,2
23899,8373,2
86147,3572,2
86147,1439,3
86147,2805,2
86147,9900,3
86147,1442,3
86147,1443,3
86147,1084,3
86147,1085,3
86147,724,2
86147,1437,3
86147,3573,2
86147,3574,2
9759,6201,2
9759,3101,3
9759,9901,2
9759,4914,3
9759,8100,3
9759,8102,3
9759,8104,3
9759,8097,3
9759,4039,3
9759,8811,2
9759,5677,3
9759,4044,3
9759,2362,2
9759,7491,3
9759,6501,3
9759,6503,3
9759,6504,3
9759,6505,3
9759,941,3
9759,6537,3
9759,6507,3
9759,6538,3
9759,6508,3
9759,6509,3
9759,6540,3
9759,6511,3
9759,1886,2
9759,21,3
9759,22,3
9759,6514,3
9759,8132,2
9759,317,2
9759,4536,3
9759,899,3
9759,3108,3
9759,3111,3
9759,323,2
9759,6203,2
77514,5395,1
77514,5399,1
77514,2881,1
77514,2883,1
77514,9902,1
77514,1723,1
97626,1333,2
97626,9903,3
97626,9904,3
97626,9905,3
97626,1334,2
97626,9906,3
97626,9907,3
97626,9908,3
82162,5372,2
82162,1003,3
82162,258,2
82162,3606,3
82162,3607,3
10193,317,1
10193,323,1
10193,6201,2
10193,9909,3
10193,9910,3
10193,9911,3
10193,1886,2
10193,2043,3
10193,1885,2
10193,2749,3
10193,2753,3
76730,5301,2
76730,2868,3
76730,1677,2
76730,2870,3
76730,280,2
76730,816,3
76730,1713,2
76730,1710,2
76730,2874,3
76730,842,2
76730,1716,2
76730,1715,2
76730,1471,2
76730,814,3
76730,846,2
76730,2880,2
76730,2881,2
76730,265,2
76730,2882,2
76730,2883,2
76730,271,2
76730,1724,2
76730,2884,3
76730,1723,2
76730,285,2
36430,9912,1
36430,3908,2
36430,5610,3
36430,9913,2
36430,2186,3
36430,3339,2
36430,5760,3
36430,4433,2
36430,5759,3
36430,1291,3
36430,1189,2
36430,4679,3
36430,5499,2
36430,5603,3
36430,1603,2
36430,4790,3
36430,4682,3
36430,1190,2
36430,5752,3
36430,1282,3
36430,5436,2
36430,5608,3
36430,4182,2
36430,9914,2
36430,8049,3
36430,9915,2
36430,9916,3
36430,9917,3
36430,9918,2
36430,9919,3
36430,9920,2
36430,9921,2
36430,9922,3
36430,9923,2
36430,9924,3
36430,9925,2
36430,9926,3
36430,9927,2
36430,9928,2
36430,9929,2
50816,5191,1
50816,52,2
50816,546,3
50816,54,2
50816,278,3
50816,59,2
50816,67,2
50816,70,2
50816,9930,2
27059,1035,1
27059,1036,1
27059,1040,1
27059,7534,1
27059,2004,2
27059,297,3
27059,1039,2
27059,299,3
27059,1293,2
27059,2329,3
27059,3912,2
27059,2348,3
27059,2000,2
27059,303,3
27059,1287,2
27059,305,3
27059,306,3
27059,307,3
27059,2001,2
27059,308,3
27059,1037,2
27059,310,3
27059,311,3
27059,1289,2
27059,301,3
27059,1222,3
27059,2330,3
27059,3930,2
27059,2332,3
27059,312,3
27059,313,3
27059,9411,3
27059,2002,2
27059,1230,3
27059,7532,2
27059,333,3
27059,9931,2
27059,2008,3
27059,9932,2
27059,335,3
27059,9933,2
27059,331,3
27059,1223,3
27059,6896,2
27059,2327,3
27059,9934,2
27059,9935,2
27059,5964,3
27059,5965,3
27059,9936,2
27059,421,3
27059,9937,2
27059,2015,3
27059,423,3
27059,424,3
27059,425,3
27059,2016,3
27059,2012,3
27059,9938,2
27059,440,3
27059,9939,2
27059,9896,3
27059,9940,2
27059,9941,2
27059,6902,2
55236,9942,2
55236,9036,3
55236,9037,3
55236,9943,3
55236,1446,3
55236,1447,3
94478,6196,1
94478,6197,1
94478,6198,1
94478,776,2
94478,6874,3
94478,6875,3
94478,6876,3
94478,9944,2
94478,9945,2
74634,9946,1
74634,842,2
74634,3170,3
74634,846,2
74634,847,2
74634,848,2
74634,285,2
48642,9947,1
48642,9948,1
48642,9949,1
48642,2097,2
48642,904,3
48642,2103,2
48642,891,3
48642,2106,2
48642,2109,2
48642,9950,3
48642,2111,2
16852,2222,2
16852,9951,3
16852,1279,3
16852,2008,2
16852,9952,3
16852,2999,3
16852,4145,3
16852,9953,3
16852,317,2
16852,8230,3
16852,321,2
16852,8232,3
16852,323,2
16852,324,2
16852,2328,2
16852,1294,3
16852,4765,2
16852,9954,3
16852,304,2
16852,9955,3
16852,300,2
16852,1290,3
16852,4766,2
16852,1355,2
16852,9956,3
16852,1291,3
16852,9223,2
16852,9957,3
16852,9958,2
16852,2224,2
16852,2225,2
16852,1301,3
16852,9224,2
16852,9959,3
16852,2226,2
16852,9225,2
16852,2229,2
16852,2230,2
16852,9226,2
16852,2231,2
16852,2233,2
16852,9960,3
16852,9227,2
16852,9961,2
54004,9962,2
54004,7015,3
67366,2677,2
67366,2721,3
67366,2682,2
67366,12822,3
42285,5357,2
42285,5780,3
42285,5781,3
42285,2543,2
59072,144,2
59072,2929,3
59072,434,2
59072,458,2
59072,2931,3
21446,675,1
21446,667,2
21446,2417,3
21446,427,2
21446,1375,3
21446,422,2
21446,426,2
21446,1148,2
21446,2414,3
21446,1152,2
21446,677,2
21446,421,2
21446,423,2
21446,424,2
21446,425,2
21446,1156,2
21446,678,2
21446,679,2
21446,4553,3
21446,439,2
21446,680,2
21446,440,2
21446,8241,2
21446,681,2
21446,682,2
21446,683,2
21446,8242,2
21446,684,2
69226,3230,2
69226,3770,3
69226,575,2
69226,3946,2
15925,1262,2
15925,3374,3
15925,1264,2
15925,1265,2
15925,1266,2
15925,1267,2
15925,1268,2
15925,1269,2
15925,1270,2
15026,1962,1
15026,1351,2
15026,1352,3
15026,317,2
15026,6293,3
15026,323,2
15026,1357,2
15026,1965,3
15026,1964,3
15026,7749,3
15026,325,2
15026,5988,3
15026,332,2
15026,5086,3
15026,6290,3
15026,330,2
15026,1361,3
15026,336,2
15026,7,3
15026,5082,3
15026,337,2
15026,341,2
15026,339,2
15026,342,2
15026,7084,2
15026,1365,3
15026,344,2
93931,3683,2
93931,7548,3
93931,9963,3
93931,3688,2
93931,3690,2
93931,4526,2
93931,9964,3
93931,9320,2
93931,247,3
93931,248,3
93931,3691,2
93931,9965,3
93931,4527,2
93931,9966,2
93931,1907,3
93931,9318,2
93931,3693,2
93931,4530,2
93931,9967,2
93931,9319,2
93931,9968,2
93931,9969,2
93931,7543,3
93931,9970,3
93931,9971,2
81506,2684,2
81506,6081,3
87189,2805,2
87189,926,3
87189,3572,2
87189,1823,3
87189,1824,3
87189,1825,3
87189,922,3
87189,3360,3
87189,3361,3
87189,1822,3
87189,1826,3
87189,9972,2
87189,6950,3
87189,9973,2
87189,6947,3
87189,724,2
87189,1848,3
87189,1376,3
87189,1857,3
87189,6952,3
87189,3574,2
87189,3573,2
87189,5324,2
87189,9974,3
87189,9975,2
87189,5325,2
87189,9976,2
87189,1835,3
80197,3605,2
80197,9977,3
80197,606,3
41907,3303,2
41907,6290,3
41907,2585,2
41907,9978,3
41907,5086,3
41907,3305,2
41907,1354,3
3098,2699,2
3098,8089,3
3098,9979,3
3098,5977,2
3098,8091,3
3098,8092,3
3098,5975,2
3098,2161,3
3098,3412,2
3098,9980,3
3098,3413,2
3098,3414,2
3098,8087,3
3098,2701,2
3098,3415,2
3098,2703,2
3098,3416,2
40239,2540,2
40239,49,3
40239,5357,2
40239,1757,3
40239,2914,2
40239,5438,3
40239,5439,3
40239,2917,2
40239,2501,3
40239,2543,2
40239,5361,2
40239,9981,3
40239,9982,3
40239,8200,2
40239,7506,3
40239,2546,2
40239,5804,3
40239,5805,3
40239,9612,2
40239,2549,2
40239,7417,3
40239,7418,3
26801,1187,1
26801,1189,1
26801,5422,2
26801,303,3
26801,4810,2
26801,305,3
26801,306,3
26801,307,3
26801,3068,2
26801,297,3
26801,308,3
26801,2705,2
26801,299,3
26801,310,3
26801,311,3
26801,4812,2
26801,301,3
26801,1222,3
26801,2330,3
26801,2707,2
26801,2348,3
26801,2332,3
26801,312,3
26801,313,3
26801,9204,2
26801,988,3
26801,2333,3
26801,9205,2
26801,1332,3
26801,9206,3
26801,2711,2
26801,1040,3
26801,8252,3
26801,2712,2
26801,3069,2
26801,2715,2
26801,5436,2
26801,2329,3
26801,1192,2
26801,5958,2
26801,5987,3
23266,5285,2
23266,477,3
23266,478,3
23266,5286,2
23266,3668,2
14798,1351,2
14798,2491,3
14798,16,2
14798,1957,3
14798,300,2
14798,2488,3
14798,304,2
14798,2459,3
14798,2489,3
14798,1958,3
14798,1959,3
14798,1357,2
14798,2310,3
14798,330,2
14798,4227,3
14798,336,2
14798,332,2
14798,339,2
14798,342,2
14798,341,2
14798,7084,2
14798,4228,3
78793,5792,2
78793,2929,3
78793,5266,2
62457,9983,1
62457,6984,2
62457,9984,3
62457,3185,2
62457,9985,3
62457,4908,3
62457,1802,2
62457,9986,3
62457,1705,2
62457,9987,3
50863,8454,2
50863,1601,3
50863,8457,2
50863,8458,2
50863,8459,2
50863,9988,2
50863,1272,3
50863,9989,2
85854,786,2
85854,4816,3
85854,4817,3
85854,4818,3
85854,783,2
85854,830,3
85854,831,3
85854,797,2
85854,4819,3
36831,9788,2
36831,1101,3
36831,8226,2
36831,1103,3
36831,1985,2
36831,1090,3
36831,6276,2
36831,1086,3
36831,6278,2
36831,1105,3
50444,5449,2
50444,1872,3
50444,1461,2
50444,912,3
50444,1462,2
50444,947,3
50444,4578,2
50444,8415,3
50444,5454,2
50444,1466,2
10482,6045,1
10482,6046,1
10482,2008,2
10482,49,3
10482,2222,2
10482,76,3
10482,304,2
10482,1757,3
10482,9223,2
10482,5804,3
10482,5805,3
10482,2224,2
10482,9225,2
10482,2229,2
10482,9227,2
31058,11881,2
31058,7511,3
31058,318,2
31058,739,3
31058,736,3
31058,1815,2
31058,7512,3
31058,4536,2
31058,7513,3
31058,742,3
31058,745,3
31058,746,3
31058,747,3
31058,13105,2
31058,10887,3
31058,9030,2
31058,10888,3
31058,4539,2
31058,753,3
31058,4542,2
31058,10890,3
31058,10891,3
31058,757,3
31058,760,3
31058,761,3
31058,762,3
31058,763,3
31058,13499,2
31058,755,3
31058,320,2
31058,899,2
31058,4545,2
31058,5450,3
31058,768,3
31058,13500,2
31058,4547,2
31058,13501,2
31058,4548,2
31058,10892,3
18986,1963,2
18986,5090,3
18986,5091,3
60832,222,2
60832,3940,3
60832,3718,2
60832,477,3
60832,478,3
60832,217,2
60832,3716,2
60832,6587,3
60832,6588,3
60832,6589,3
60832,6590,3
60832,6591,3
60832,2432,2
60832,206,2
60832,9570,2
60832,482,3
60832,483,3
60832,484,3
60832,485,3
60832,8462,2
60832,4053,3
56472,3764,1
56472,2118,2
56472,357,3
56472,222,2
56472,3025,3
56472,3026,3
56472,218,2
56472,3765,3
56472,3766,3
56472,434,2
56472,217,2
56472,3716,2
56472,3767,3
56472,3718,2
56472,3768,3
56472,3769,3
50513,9103,2
50513,4233,3
50513,9104,2
50513,6449,2
50513,1515,3
50513,1516,3
50513,6451,2
50513,1476,3
50513,1477,3
50513,1478,3
50513,1479,3
50513,1480,3
50513,9990,2
50513,9991,3
50513,9992,2
50513,9993,3
50513,6453,2
50513,9994,2
50513,9995,2
50513,6454,2
50513,1488,3
50513,1489,3
50513,1490,3
50513,1491,3
50513,1492,3
50513,7181,2
50513,9131,2
50513,9996,3
50513,9997,2
40400,12080,1
40400,12081,1
40400,12082,1
40400,2857,2
40400,12083,3
40400,12084,2
40400,12085,3
40400,2855,2
40400,6849,3
40400,12086,3
40400,3760,2
40400,2860,2
40400,6843,3
40400,12087,2
40400,12088,3
40400,12089,3
40400,3761,2
40400,12090,2
40400,12091,2
40400,12092,2
40400,12093,2
40400,3763,2
19006,4458,2
19006,1589,3
19006,3884,2
19006,1590,3
19006,1591,3
2888,2732,1
2888,9,2
2888,7444,3
2888,2159,2
2888,3866,3
2888,367,2
2888,7443,3
2888,2160,2
2888,6268,3
2888,13,2
2888,2162,2
2888,17,2
2888,6269,2
2888,7445,3
2888,7446,3
2888,7447,3
2888,2730,2
2888,18,2
2888,374,2
2888,2165,2
2888,19,2
2888,2166,2
2888,5,2
2888,378,2
2888,379,2
2888,382,2
2888,384,2
2888,9067,2
2888,21,2
2888,22,2
2888,882,2
2888,1942,2
2888,6273,3
76968,2985,2
76968,1389,3
76968,2986,2
76968,1978,3
76968,2983,2
76968,1799,3
76968,2991,2
76968,2992,2
76968,2989,2
76968,9998,3
76968,9999,3
76968,2995,2
76968,2996,2
76968,2997,2
76968,947,3
76968,2994,2
34193,7231,1
34193,10000,1
34193,735,2
34193,1,3
34193,2,3
34193,750,2
34193,1352,3
34193,764,2
34193,765,2
34193,674,3
34193,7,3
34193,766,2
34193,5086,3
34193,3336,2
34193,1361,3
34193,3337,2
34193,5082,3
34193,770,2
34193,1365,3
64039,6091,2
64039,1388,3
64039,6092,2
64039,3832,2
64039,3833,2
64039,3834,2
64039,3835,2
64039,6094,2
64039,8886,3
64039,158,2
64039,1391,3
64039,3028,2
64039,3374,3
64039,3030,2
64039,3033,2
64039,3036,2
64039,3037,2
64039,3039,2
64039,3041,2
64039,4050,2
64039,2325,2
64039,2250,2
64039,859,2
64039,5956,3
64039,2187,2
64039,10001,2
64039,7281,2
64039,10002,2
64039,10003,2
64039,10004,3
96018,9557,1
96018,2197,2
96018,6068,3
96018,6069,3
96018,2198,2
96018,2199,2
96018,7275,3
96018,1861,2
96018,6070,3
96018,289,2
96018,6056,3
96018,6071,3
96018,9242,2
96018,6059,3
96018,6073,3
96018,6061,3
96018,6062,3
96018,6063,3
96018,6064,3
96018,6065,3
96018,3803,2
96018,6075,3
96018,5482,3
96018,5483,3
96018,10005,3
96018,2203,2
96018,1862,2
96018,290,2
96018,9243,2
96018,3804,2
96018,2204,2
96018,1863,2
96018,291,2
96018,6057,3
96018,9244,2
96018,6060,3
96018,3805,2
96018,10006,3
96018,1665,2
