ind,trip,type
54202,3854,2
54202,2518,3
54202,3855,2
54202,3856,3
54202,3857,3
54202,3858,3
54202,3859,3
54202,3860,2
54202,3861,3
54202,3862,2
54202,3863,2
20074,1024,1
20074,278,2
20074,315,3
4873,874,2
4873,467,3
4873,875,2
4873,469,3
4873,876,2
4873,471,3
4873,877,2
4873,473,3
4873,878,2
4873,475,3
4873,879,2
4873,477,3
4873,880,2
4873,479,3
4873,480,3
4873,481,3
4873,881,2
4873,483,3
4873,882,2
4873,485,3
4873,486,3
4873,883,2
4873,488,3
4873,884,2
4873,490,3
4873,885,2
4873,492,3
4873,493,3
4873,494,3
4873,495,3
4873,886,2
4873,497,3
4873,887,2
4873,459,3
4873,460,3
4873,461,3
4873,888,2
4873,463,3
4873,889,2
4873,890,2
4873,1258,2
4873,499,3
4873,500,3
4873,1259,2
4873,1260,2
4873,1261,2
4873,1262,2
4873,1263,2
4873,506,3
4873,507,3
4873,1264,2
4873,509,3
4873,1265,2
4873,1266,2
4873,1267,2
4873,1268,2
4873,1269,2
4873,1270,2
4873,1271,2
4873,1272,2
4873,1273,2
4873,1274,2
4873,1275,2
4873,1276,2
4873,1277,2
4873,523,3
4873,1278,2
4873,1279,2
4873,1280,2
4873,1281,2
72055,3864,1
72055,3865,1
72055,3866,2
72055,1192,3
72055,3867,2
72055,3388,3
72055,3868,2
72055,2269,3
72055,3869,2
72055,3393,3
72055,3870,2
72055,3394,3
72055,3871,2
72055,3872,2
72055,3873,2
72055,1141,3
72055,167,3
72055,175,3
27534,3084,1
27534,3089,1
18232,2423,1
18232,597,2
18232,2424,3
48211,3874,2
48211,1833,3
48211,1834,3
48211,3682,3
48211,1835,3
48211,3875,2
48211,2650,2
48211,3688,3
48211,2654,2
48211,2200,2
48211,3684,2
48211,3685,3
48211,3686,3
48211,3687,3
48211,3649,2
48211,2061,3
48211,1233,2
48211,3680,3
19849,1554,1
62006,1592,1
62006,1593,1
62006,2269,1
62006,252,1
62006,2327,2
62006,3876,3
62006,1594,2
62006,2551,3
62006,244,2
62006,156,3
62006,2325,2
62006,1595,2
62006,167,3
62006,175,3
62006,2328,2
62006,1596,2
62006,246,2
62006,2326,2
62006,1597,2
62006,247,2
62006,3388,3
62006,248,2
62006,249,2
62006,250,2
62006,251,2
62006,2555,2
62006,584,3
62006,238,2
62006,241,2
62006,242,2
62006,1464,2
62006,1095,3
62006,2556,2
62006,253,2
62006,159,2
62006,3877,3
62006,1598,2
62006,254,2
62006,3878,2
62006,3879,2
62006,3613,2
62006,3880,3
62006,3881,2
62006,3882,2
62006,3615,2
62006,3883,3
25440,2414,1
25440,2417,1
25440,2418,1
25440,2416,1
25440,3884,2
25440,3885,3
25440,3886,3
25440,3887,3
25440,3888,3
25440,3889,3
25440,3890,3
25440,3891,2
25440,2661,3
25440,3892,2
25440,930,3
25440,3893,3
25440,372,2
25440,3577,3
25440,924,3
25440,926,3
25440,928,3
25440,920,3
25440,929,3
25440,3894,2
25440,3895,3
25440,377,2
25440,3896,2
25440,3897,2
25440,3898,2
25440,3899,2
25440,380,2
25440,3900,2
25440,3901,2
25440,3902,2
25440,3582,3
25440,3583,3
25440,2648,2
25440,3585,3
25440,3903,2
25440,3904,2
25440,3588,3
25440,3905,2
25440,3906,2
25440,3907,2
25440,383,2
25440,3883,2
25440,3590,3
25440,3908,2
25440,3592,3
25440,3593,3
25440,3594,3
25440,260,2
25440,3909,2
25440,3910,2
25440,3911,2
25440,3597,3
25440,3912,2
25440,364,2
25440,1943,3
25440,616,2
25440,3913,3
25440,361,2
25440,3578,3
25440,387,2
25440,3914,2
25440,3599,3
25440,393,2
25440,3915,2
25440,396,2
25440,3916,2
25440,3917,2
25440,3918,2
25440,3919,2
25440,3920,2
25440,3921,2
25440,3922,2
25440,3923,3
25440,3924,2
25440,3925,3
25440,3926,3
25440,3927,3
25440,3928,3
25440,3929,3
25440,3930,3
25440,3931,3
25440,3932,3
25440,3933,3
25440,3934,3
25440,3935,2
25440,3936,3
25440,3937,2
25440,3938,3
25440,3939,2
5187,341,1
5187,342,2
5187,343,3
5187,344,2
5187,345,3
5187,346,3
5187,347,2
5187,348,3
5187,349,3
5187,350,3
5187,351,2
5187,352,2
5187,353,2
5187,354,2
5187,355,3
5187,356,2
5187,357,2
5187,358,3
5187,359,2
5187,360,2
5187,361,2
5187,362,2
5187,363,3
5187,364,2
5187,365,3
5187,366,2
5187,367,3
5187,368,2
5187,369,3
5187,370,3
5187,371,2
5187,372,2
5187,373,2
5187,374,3
5187,375,2
5187,376,3
5187,377,2
5187,378,2
5187,379,3
5187,380,2
5187,381,2
5187,382,3
5187,383,2
5187,384,2
5187,385,2
5187,386,2
5187,387,2
5187,388,2
5187,389,3
5187,390,2
5187,391,3
5187,393,2
5187,394,3
5187,395,3
5187,396,2
5187,696,2
5187,697,2
5187,399,3
5187,699,2
5187,700,2
5187,701,2
5187,403,3
5187,404,3
31506,2089,2
31506,2727,3
31506,2728,3
31506,2090,2
31506,2091,2
31506,2092,2
31506,2093,2
31506,3940,2
31506,2734,3
31506,2735,3
31506,3941,2
31506,3942,2
87397,115,2
87397,3564,3
87397,3755,2
87397,3943,3
87397,3944,3
87397,116,2
87397,3758,2
87397,117,2
87397,3761,2
87397,118,2
87397,134,3
87397,3945,3
87397,121,2
87397,122,2
4233,458,2
4233,459,3
4233,460,3
4233,461,3
4233,462,2
4233,463,3
4233,464,2
4233,465,2
4233,466,2
4233,467,3
4233,468,2
4233,469,3
4233,470,2
4233,471,3
4233,472,2
4233,473,3
4233,474,2
4233,475,3
4233,476,2
4233,477,3
4233,478,2
4233,479,3
4233,480,3
4233,481,3
4233,482,2
4233,483,3
4233,484,2
4233,485,3
4233,486,3
4233,487,2
4233,488,3
4233,489,2
4233,490,3
4233,491,2
4233,492,3
4233,493,3
4233,494,3
4233,495,3
4233,496,2
4233,497,3
4233,456,2
4233,498,2
4233,499,3
4233,500,3
4233,501,2
4233,502,2
4233,503,2
4233,504,2
4233,505,2
4233,506,3
4233,507,3
4233,508,2
4233,509,3
4233,510,2
4233,511,2
4233,512,2
4233,513,2
4233,514,2
4233,515,2
4233,516,2
4233,517,2
4233,518,2
4233,519,2
4233,520,2
4233,521,2
4233,522,2
4233,523,3
4233,524,2
4233,525,2
4233,526,2
4233,527,2
22154,3946,1
22154,8,2
22154,3947,3
22154,11,2
22154,17,2
22154,3948,2
22154,3949,3
22154,3950,2
22154,18,2
22154,19,2
22154,20,2
22154,21,2
22154,1421,2
22154,23,2
22154,3951,3
22154,22,2
22154,3952,3
22154,25,2
22154,24,2
22154,3953,2
22154,1847,2
22154,3954,2
22154,1848,2
54434,3418,1
54434,3408,2
54434,1287,3
54434,3413,2
54434,3417,2
54434,3425,2
54434,3191,2
54434,2547,3
22563,329,1
22563,330,1
22563,331,1
22563,3955,1
22563,3956,1
22563,334,2
22563,335,3
22563,336,2
22563,337,3
22563,338,3
22563,13,2
22563,339,3
22563,22,2
22563,23,2
22563,24,2
22563,25,2
22563,1444,2
65270,1849,2
65270,1542,3
65270,1543,3
65270,1850,2
65270,1545,3
65270,798,3
65270,799,3
65270,800,3
65270,801,3
65270,1851,2
65270,1852,2
65270,1853,2
65270,3957,3
65270,3958,3
65270,3959,3
65270,3960,3
65270,3961,3
65270,3962,3
8813,341,1
8813,342,2
8813,343,3
8813,344,2
8813,345,3
8813,346,3
8813,347,2
8813,348,3
8813,349,3
8813,350,3
8813,351,2
8813,352,2
8813,353,2
8813,354,2
8813,355,3
8813,356,2
8813,357,2
8813,358,3
8813,359,2
8813,360,2
8813,361,2
8813,362,2
8813,363,3
8813,364,2
8813,365,3
8813,366,2
8813,367,3
8813,368,2
8813,369,3
8813,370,3
8813,371,2
8813,372,2
8813,373,2
8813,374,3
8813,375,2
8813,376,3
8813,377,2
8813,378,2
8813,379,3
8813,380,2
8813,381,2
8813,382,3
8813,383,2
8813,384,2
8813,385,2
8813,386,2
8813,387,2
8813,388,2
8813,389,3
8813,390,2
8813,391,3
8813,393,2
8813,394,3
8813,395,3
8813,396,2
8813,696,2
8813,697,2
8813,399,3
8813,699,2
8813,700,2
8813,701,2
8813,403,3
8813,404,3
72522,1581,1
72522,1582,1
72522,2784,2
72522,155,3
72522,3963,2
72522,328,3
72522,2782,2
72522,147,3
72522,3964,2
72522,1417,3
72522,2783,2
72522,3965,2
72522,556,2
72522,3021,2
72522,1769,3
72522,2785,2
72522,3022,2
72522,557,2
72522,3023,2
72522,2786,2
72522,3024,2
72522,3966,2
72522,2522,2
72522,1102,3
72522,821,2
72522,1142,2
72522,1144,2
71166,3967,1
71166,3968,1
71166,49,2
71166,3969,3
71166,609,3
71166,610,3
71166,1714,3
71166,1715,3
89456,1918,1
89456,1919,1
89456,1928,2
89456,727,3
89456,1929,2
89456,1930,3
89456,1931,2
89456,1932,2
89456,1920,2
89456,1867,2
89456,1921,3
89456,1922,2
89456,1868,2
89456,1923,2
89456,1869,2
89456,1924,2
89456,1925,3
89456,1926,2
89456,1927,2
89456,3000,2
89456,3001,3
89456,3002,3
89456,3003,3
89456,212,2
89456,3004,3
89456,3005,2
64946,235,1
64946,236,1
4381,458,2
4381,459,3
4381,460,3
4381,461,3
4381,462,2
4381,463,3
4381,464,2
4381,465,2
4381,466,2
4381,467,3
4381,468,2
4381,469,3
4381,470,2
4381,471,3
4381,472,2
4381,473,3
4381,474,2
4381,475,3
4381,476,2
4381,477,3
4381,478,2
4381,479,3
4381,480,3
4381,481,3
4381,482,2
4381,483,3
4381,484,2
4381,485,3
4381,486,3
4381,487,2
4381,488,3
4381,489,2
4381,490,3
4381,491,2
4381,492,3
4381,493,3
4381,494,3
4381,495,3
4381,496,2
4381,497,3
4381,456,2
4381,498,2
4381,499,3
4381,500,3
4381,501,2
4381,502,2
4381,503,2
4381,504,2
4381,505,2
4381,506,3
4381,507,3
4381,508,2
4381,509,3
4381,510,2
4381,511,2
4381,512,2
4381,513,2
4381,514,2
4381,515,2
4381,516,2
4381,517,2
4381,518,2
4381,519,2
4381,520,2
4381,521,2
4381,522,2
4381,523,3
4381,524,2
4381,525,2
4381,526,2
4381,527,2
17457,1826,1
17457,1460,2
17457,475,3
96027,587,1
96027,3970,1
96027,3971,1
96027,3972,1
96027,580,2
96027,3973,3
96027,3974,3
96027,3975,3
96027,3976,3
96027,1598,3
96027,3016,2
96027,2348,3
96027,2855,2
96027,2260,3
96027,2261,3
96027,2262,3
96027,2263,3
67717,2775,1
32435,179,1
32435,177,1
32435,178,1
32435,176,1
32435,182,2
32435,183,3
32435,3977,3
32435,3978,3
32435,184,2
32435,185,3
32435,186,2
32435,2932,3
86099,3979,1
86099,3473,2
86099,3474,3
86099,3475,3
86099,3476,3
7896,874,2
7896,467,3
7896,875,2
7896,469,3
7896,883,2
7896,488,3
7896,879,2
7896,477,3
7896,880,2
7896,479,3
7896,480,3
7896,481,3
7896,881,2
7896,483,3
7896,882,2
7896,485,3
7896,486,3
7896,493,3
7896,494,3
7896,3980,3
7896,886,2
7896,3981,3
7896,887,2
7896,460,3
7896,758,3
7896,461,3
7896,888,2
7896,3982,3
7896,889,2
7896,890,2
7896,1258,2
7896,500,3
7896,761,3
7896,1259,2
7896,1260,2
7896,1264,2
7896,1261,2
7896,1262,2
7896,1263,2
7896,506,3
7896,507,3
7896,1266,2
7896,1267,2
7896,1268,2
7896,1272,2
7896,1269,2
7896,1270,2
7896,1271,2
7896,1274,2
7896,1275,2
7896,1276,2
7896,1279,2
7896,1280,2
7896,1281,2
37277,3983,1
37277,177,1
37277,178,1
37277,176,1
37277,182,2
37277,183,3
37277,3984,3
37277,3985,3
37277,184,2
37277,185,3
37277,186,2
37277,2539,3
79140,2505,2
79140,2631,3
79140,2507,2
79140,1103,2
79140,2633,3
36375,3986,1
36375,3987,1
36375,3378,1
36375,2781,1
36375,3167,1
36375,3988,2
36375,2119,3
36375,2120,3
36375,3989,2
36375,2122,3
36375,2123,3
36375,3990,2
36375,3991,2
36375,3992,2
36375,3993,2
36375,3994,2
36375,3995,2
33299,567,1
33299,570,1
33299,571,1
33299,572,1
33299,573,1
33299,3996,1
33299,3997,1
33299,3998,1
33299,3999,2
33299,709,3
33299,2440,3
33299,4000,2
33299,2811,3
47924,4001,1
47924,4002,1
47924,4003,1
47924,3370,2
47924,2738,3
47924,2742,3
47924,2103,3
67651,4004,1
5883,342,2
5883,667,3
5883,344,2
5883,668,3
5883,669,3
5883,347,2
5883,670,3
5883,671,3
5883,672,3
5883,351,2
5883,352,2
5883,673,2
5883,674,3
5883,675,3
5883,676,2
5883,677,3
5883,678,3
5883,679,3
5883,353,2
5883,354,2
5883,680,3
5883,356,2
5883,357,2
5883,681,3
5883,359,2
5883,360,2
5883,361,2
5883,362,2
5883,682,3
5883,364,2
5883,683,3
5883,366,2
5883,684,3
5883,368,2
5883,685,3
5883,371,2
5883,372,2
5883,373,2
5883,686,3
5883,375,2
5883,687,3
5883,377,2
5883,378,2
5883,688,3
5883,380,2
5883,381,2
5883,689,3
5883,383,2
5883,384,2
5883,385,2
5883,386,2
5883,417,2
5883,690,3
5883,387,2
5883,388,2
5883,691,3
5883,390,2
5883,692,3
5883,693,3
5883,393,2
5883,694,3
5883,695,3
5883,396,2
5883,696,2
5883,697,2
5883,698,3
5883,699,2
5883,700,2
5883,701,2
5883,702,3
5883,703,3
54824,4005,1
34241,3379,1
34241,3380,1
34241,3378,1
34241,2781,1
34241,3167,1
34241,1029,2
34241,2119,3
34241,2120,3
34241,3168,2
34241,4006,3
34241,4007,3
34241,3171,2
34241,3172,2
34241,3173,2
34241,3174,2
34241,3175,2
34241,3176,2
39511,4008,1
39511,3548,2
39511,4009,3
25696,3892,1
25696,4010,1
25696,3894,1
25696,3896,1
25696,3899,1
25696,3900,1
25696,3905,1
25696,3907,1
25696,4011,1
25696,3910,1
25696,4012,1
25696,4013,1
25696,4014,1
25696,3915,1
25696,3916,1
25696,4015,1
25696,4016,2
25696,2424,3
25696,4017,2
25696,4018,3
25696,4019,3
25696,4020,3
25696,4021,3
32191,2969,1
79276,1401,1
79276,1398,1
79276,1399,1
44432,4022,1
44432,4023,2
44432,4024,3
44432,4025,3
44432,4026,3
44432,1383,3
44432,4027,2
44432,4028,3
44432,2683,2
44432,2686,2
44432,4029,2
44432,2679,3
44432,4030,3
44432,2680,3
44432,4031,3
44432,38,3
44432,4032,2
44432,4033,3
92943,4034,1
92943,4035,1
92943,4036,1
92943,4037,2
92943,562,3
92943,563,3
92943,564,3
92943,4038,2
92943,4039,2
64049,2260,1
64049,2261,1
64049,2262,1
64049,2263,1
64049,3501,1
64049,3394,1
64049,2264,1
64049,1598,1
64049,3319,1
64049,3321,1
64049,2267,2
64049,2268,3
64049,2269,2
64049,1163,3
64049,2270,2
64049,1164,3
64049,1590,3
64049,1591,3
27665,3379,1
27665,3380,1
27665,3378,1
27665,2781,1
27665,3167,1
27665,1029,2
27665,2119,3
27665,2120,3
27665,3168,2
27665,2122,3
27665,2123,3
27665,3171,2
27665,3172,2
27665,3173,2
27665,3174,2
27665,3175,2
27665,3176,2
25899,4040,1
25899,932,1
25899,936,1
25899,938,1
25899,939,1
25899,940,1
25899,941,1
25899,942,1
25899,943,1
25899,944,1
25899,945,1
25899,946,1
25899,947,1
25899,948,1
25899,953,1
25899,4041,1
25899,709,2
25899,4042,3
25899,4043,3
25899,4044,2
25899,4045,3
25899,4046,3
25899,4047,2
25899,4048,3
25899,1350,2
25899,4049,3
25899,4050,2
25899,1351,2
25899,4051,2
5065,342,2
5065,667,3
5065,344,2
5065,1001,3
5065,1002,3
5065,347,2
5065,670,3
5065,1003,3
5065,1004,3
5065,351,2
5065,352,2
5065,673,2
5065,674,3
5065,675,3
5065,676,2
5065,1005,3
5065,1006,3
5065,1007,3
5065,353,2
5065,354,2
5065,680,3
5065,356,2
5065,357,2
5065,1008,3
5065,359,2
5065,360,2
5065,361,2
5065,362,2
5065,682,3
5065,364,2
5065,683,3
5065,366,2
5065,1009,3
5065,368,2
5065,1010,3
5065,371,2
5065,372,2
5065,373,2
5065,1011,3
5065,375,2
5065,687,3
5065,377,2
5065,378,2
5065,688,3
5065,380,2
5065,381,2
5065,1012,3
5065,383,2
5065,384,2
5065,385,2
5065,386,2
5065,387,2
5065,388,2
5065,1013,3
5065,390,2
5065,1014,3
5065,1015,3
5065,393,2
5065,1016,3
5065,1017,3
5065,396,2
5065,696,2
5065,697,2
5065,698,3
5065,699,2
5065,700,2
5065,701,2
5065,1018,3
5065,1019,3
68054,2943,1
68054,2944,1
23013,4052,1
23013,4053,1
23013,3257,1
23013,3258,2
23013,1982,3
23013,1983,3
23013,4054,2
23013,4055,2
23013,4056,2
23013,1987,3
23013,1988,3
23013,1989,3
23013,1990,3
23013,1991,3
23013,4057,2
23013,1993,3
23013,4058,2
23013,1995,3
23013,1996,3
23013,4059,2
23013,4060,2
23013,1999,3
23013,2000,3
23013,2001,3
23013,2002,3
23013,4061,2
23013,2003,3
23013,4062,2
47577,4063,2
47577,4064,3
47577,4065,3
47577,4066,2
47577,1242,3
47577,1251,3
26098,1940,1
26098,1941,1
26098,4067,2
26098,4068,3
26098,4069,2
26098,3922,3
26098,955,2
26098,4070,3
26098,1216,2
26098,4071,3
26098,4072,2
26098,4073,3
26098,1217,2
26098,1218,2
26098,1219,2
26098,4074,2
26098,1221,2
26098,1222,2
26098,1223,2
26098,1224,2
26098,1225,2
26098,4075,2
26098,1226,2
26098,1227,2
26098,4076,2
26098,4077,2
26098,4078,2
26098,4079,2
26098,4080,2
26098,4081,2
26098,4082,2
26098,4083,2
26098,4084,2
26098,4085,2
26098,4086,2
26098,4087,2
26098,4088,2
26098,4089,2
26098,4090,2
26098,4091,2
26098,4092,2
26098,1721,3
26098,4093,2
26098,4094,2
26098,4095,2
26098,1220,2
26098,4096,2
26098,4097,3
26098,1950,2
26098,4098,3
26098,4099,3
26098,4100,3
26098,4101,3
26098,4102,2
26098,1229,2
26098,1230,2
26098,4103,2
26098,4104,2
26098,4105,3
26098,1232,2
34673,2089,1
34673,2090,1
34673,2091,1
34673,2092,1
34673,2093,1
34673,1353,1
34673,1354,1
34673,1355,1
34673,2809,2
34673,709,3
34673,1351,3
34673,2810,2
34673,4106,3
27492,4107,1
27492,4108,1
27492,657,2
27492,4109,3
27492,2243,2
27492,1044,3
27492,176,2
27492,1046,3
27492,1047,3
27492,654,2
27492,1334,3
27492,183,2
27492,4110,3
27492,659,2
27492,1064,2
27492,1043,3
27492,4111,2
27492,1065,2
27492,4112,2
4724,874,2
4724,467,3
4724,875,2
4724,469,3
4724,883,2
4724,488,3
4724,879,2
4724,477,3
4724,880,2
4724,479,3
4724,480,3
4724,481,3
4724,881,2
4724,483,3
4724,882,2
4724,485,3
4724,486,3
4724,493,3
4724,494,3
4724,3980,3
4724,886,2
4724,3981,3
4724,887,2
4724,460,3
4724,758,3
4724,461,3
4724,888,2
4724,3982,3
4724,889,2
4724,890,2
4724,891,2
4724,500,3
4724,761,3
4724,892,2
4724,893,2
4724,897,2
4724,894,2
4724,895,2
4724,896,2
4724,506,3
4724,507,3
4724,899,2
4724,900,2
4724,901,2
4724,905,2
4724,902,2
4724,903,2
4724,904,2
4724,907,2
4724,908,2
4724,909,2
4724,912,2
4724,913,2
4724,914,2
16030,4113,1
16030,4114,1
16030,4115,1
16030,1128,2
16030,2672,3
16030,1131,2
16030,448,3
16030,449,3
16030,450,3
16030,451,3
16030,1130,2
16030,453,3
16030,1132,2
16030,2673,3
16030,1134,2
16030,1126,2
16030,1127,3
16030,1119,2
16030,1124,3
16030,1120,3
16030,1121,3
16030,1122,3
16030,1123,3
16030,4116,3
24004,2364,1
24004,4117,1
24004,4118,1
24004,4119,1
24004,2367,2
24004,4120,3
24004,865,2
24004,4121,3
24004,2370,2
24004,2371,2
24004,2372,3
24004,2373,2
24004,4122,3
24004,1368,2
24004,1367,2
24004,1369,2
24004,2375,2
24004,2376,2
24004,2377,2
24004,866,2
24004,867,2
24004,4123,3
24004,2379,2
24004,2380,2
24004,4124,3
24004,2386,2
82189,2503,1
21793,3201,2
21793,4125,3
21793,3203,2
21793,4126,3
21793,4127,3
21793,3205,2
21793,4128,3
21793,2499,2
21793,4129,3
21793,4130,3
21793,4131,3
21793,3209,2
21793,4132,2
21793,3438,3
21793,3439,3
21793,4133,2
21793,4134,3
21793,4135,3
21793,4136,2
21793,4137,3
21793,3210,2
21793,330,2
21793,18,2
21793,19,2
21793,20,2
21793,21,2
21793,2501,2
21793,3211,2
21793,4138,2
21793,4139,3
21793,3212,2
21793,4140,2
21793,4141,2
21793,4142,2
21793,4143,2
21793,4144,2
21793,4145,2
11191,3093,1
11191,125,1
11191,126,1
11191,4146,1
11191,4147,1
11191,4148,1
19216,1826,1
19216,1460,2
19216,475,3
92387,2455,1
92387,2456,1
92387,2457,1
92387,725,1
92387,726,1
92387,1321,1
92387,2458,2
92387,2,3
92387,4,3
92387,5,3
92387,4149,2
92387,1329,3
92387,1330,3
92387,4150,2
92387,4151,2
92387,1332,3
92387,4152,2
36686,4153,1
36686,967,1
36686,968,1
36686,969,1
36686,1160,2
36686,708,3
36686,1161,2
36686,709,3
36686,1162,2
36686,970,3
36686,971,3
36686,3533,2
36686,713,3
36686,4154,2
36686,976,3
36686,977,3
36686,978,3
36686,4155,2
36686,3537,2
36686,4156,2
36686,4157,2
32274,2089,2
32274,2727,3
32274,2728,3
32274,2090,2
32274,2091,2
32274,2092,2
32274,2093,2
32274,2094,2
32274,2734,3
32274,2735,3
32274,2096,2
32274,2097,2
41979,3506,2
41979,1075,3
41979,3510,2
41979,1071,3
42682,1070,2
42682,1071,3
42682,1072,2
42682,1073,2
42682,1074,2
42682,1075,3
42682,1076,2
42682,1077,2
42682,1078,2
42682,4158,2
85526,261,2
85526,3556,3
85526,267,2
85526,270,2
85526,3557,3
85526,274,2
38424,1840,2
38424,3798,3
38424,3799,2
38424,3800,3
38424,3801,3
43067,1362,1
43067,4159,2
43067,4160,3
43067,4161,2
43067,4162,3
43067,2372,2
43067,4163,3
43067,1368,3
43067,4164,2
43067,4165,2
43067,4166,3
43067,4167,2
43067,1380,3
43067,4168,2
43067,1649,3
43067,4169,3
43067,4170,3
43067,4171,2
21130,1431,2
21130,1720,3
21130,1721,2
21130,1722,3
21130,336,2
21130,375,3
21130,13,2
21130,1723,3
21130,1724,3
21130,1725,3
21130,1726,3
21130,1308,3
21130,1727,3
21130,1728,2
21130,1729,3
21130,1730,2
21130,646,2
21130,1731,3
21130,1732,3
21130,1421,2
21130,647,2
21130,22,2
21130,23,2
21130,1733,3
21130,24,2
21130,25,2
21130,4172,2
21130,4173,2
21130,4174,2
21130,4175,2
21130,4176,2
21130,4177,2
81744,1568,2
81744,1569,3
81744,1570,2
81744,1571,2
81744,1572,2
81744,1416,2
81744,1573,3
81744,823,2
93926,1929,1
93926,1932,1
93926,4178,1
93926,4179,1
93926,4180,1
93926,212,1
93926,4181,1
93926,2251,2
93926,1809,3
93926,1924,2
93926,4182,3
93926,2252,2
93926,1926,2
93926,2253,2
93926,1927,2
18340,314,1
18340,278,2
18340,315,3
89684,1815,1
89684,1816,1
89684,212,2
89684,2903,3
89684,2904,3
89684,2905,3
89684,3460,2
89684,2145,3
89684,2907,3
89684,2908,3
89684,4183,3
89684,4184,3
89684,4185,2
89684,4186,2
89684,4187,2
37577,4188,1
63106,1545,1
63106,1095,2
63106,1536,3
63106,52,2
63106,1538,3
63106,1085,2
63106,1542,3
63106,1543,3
63106,798,3
63106,799,3
63106,800,3
63106,801,3
63106,1096,2
63106,1081,2
63106,1082,2
63106,1080,2
63106,1547,3
63106,1548,3
63106,593,2
63106,1550,3
63106,1551,3
63106,1552,3
63106,1553,3
28674,3269,2
28674,568,3
28674,569,3
28674,966,2
28674,3270,3
28674,1045,2
28674,2094,3
28674,3271,3
28674,2096,3
28674,2097,3
28674,3272,3
28674,967,2
28674,3273,3
28674,1048,2
28674,3274,3
28674,3275,3
28674,3276,3
28674,3277,3
28674,3278,3
28674,968,2
28674,1049,2
28674,1349,2
28674,969,2
28674,654,2
28674,657,2
28674,3279,3
28674,713,2
28674,3280,3
28674,1055,2
28674,3281,3
28674,3282,3
28674,3283,3
28674,3284,3
28674,972,2
28674,3285,3
28674,975,2
28674,979,2
59878,1535,2
59878,1163,3
59878,1537,2
59878,1164,3
59878,1539,2
59878,1540,2
59878,1541,2
59878,1165,3
59878,1166,3
59878,1544,2
59878,1167,3
59878,1546,2
59878,234,3
59878,237,3
59878,873,2
43651,2543,1
43651,4189,2
43651,4190,3
43651,4191,2
43651,4192,3
43651,3197,2
43651,3188,2
43651,3189,2
43651,3190,2
55908,425,2
55908,2279,3
55908,2280,3
55908,429,2
55908,2282,3
55908,2283,3
55908,433,2
55908,4193,2
55908,4194,2
56204,4195,1
56204,3468,1
56204,3467,1
56204,806,2
56204,1466,3
19887,1024,1
19887,278,2
19887,315,3
8295,458,2
8295,460,3
8295,758,3
8295,461,3
8295,462,2
8295,3982,3
8295,464,2
8295,465,2
8295,466,2
8295,467,3
8295,468,2
8295,469,3
8295,487,2
8295,488,3
8295,476,2
8295,477,3
8295,478,2
8295,479,3
8295,480,3
8295,481,3
8295,482,2
8295,483,3
8295,484,2
8295,485,3
8295,486,3
8295,493,3
8295,494,3
8295,3980,3
8295,496,2
8295,3981,3
8295,498,2
8295,500,3
8295,761,3
8295,501,2
8295,502,2
8295,508,2
8295,503,2
8295,504,2
8295,505,2
8295,506,3
8295,507,3
8295,511,2
8295,512,2
8295,513,2
8295,517,2
8295,514,2
8295,515,2
8295,516,2
8295,519,2
8295,520,2
8295,521,2
8295,525,2
8295,526,2
8295,527,2
74573,4196,1
74573,4197,1
74573,4198,1
74573,552,2
74573,4199,3
74573,2632,2
74573,2270,3
74573,4200,2
74573,1192,3
74573,554,2
74573,2764,2
74573,3393,3
74573,555,2
74573,2765,2
74573,556,2
74573,1196,2
74573,557,2
74573,1198,2
74573,558,2
74573,823,2
74573,3404,3
23368,4201,1
23368,4202,1
23368,1373,1
23368,3258,2
23368,4203,3
23368,4204,3
23368,4205,2
23368,4206,2
23368,4207,2
23368,4208,3
23368,4209,3
23368,4210,3
23368,4211,3
23368,4212,3
23368,4213,2
23368,1993,3
23368,4214,2
23368,4215,3
23368,4216,3
23368,1385,2
23368,4217,3
23368,4218,2
23368,4219,3
23368,4220,3
23368,4221,3
23368,2002,3
23368,4222,3
23368,4223,2
23368,4224,2
23368,4225,2
95119,3522,1
95119,2391,1
95119,2563,2
95119,585,3
95119,586,3
95119,2564,2
95119,588,3
95119,589,3
95119,590,3
95119,591,3
95119,2565,2
95119,593,3
95119,594,3
95119,4226,3
95119,4227,3
95119,2568,2
95119,4228,3
95119,4229,3
95119,3528,2
95119,3529,2
89434,1882,1
89434,4230,1
89434,4231,1
89434,4232,1
89434,1883,1
89434,727,1
89434,321,2
89434,2,3
89434,4,3
89434,5,3
89434,4233,2
89434,728,3
89434,729,3
89434,565,2
89434,4234,2
89434,1885,3
89434,566,2
19169,596,1
19169,597,2
19169,475,3
10697,437,1
90825,134,1
90825,3945,1
90825,3563,2
90825,3564,3
90825,3565,2
90825,3943,3
90825,3567,2
90825,3568,2
90825,3569,2
90825,3570,2
59612,2354,2
59612,1037,3
59612,2353,2
59612,1038,3
59612,2132,2
59612,1153,3
59612,252,3
59612,2356,2
59612,2355,2
59612,2133,2
59612,1827,3
59612,1150,2
59612,1039,3
59612,1152,2
59612,1192,2
59612,4235,3
59612,4236,3
59612,2136,2
59612,1041,3
59612,1042,3
91028,1858,1
91028,1859,1
91028,1860,1
91028,1861,1
91028,1862,1
91028,1863,1
91028,2990,1
91028,2991,1
91028,1866,2
91028,1867,3
91028,1868,3
91028,1869,3
91028,212,3
91028,1870,2
